1,flp,-1640,-275,1994,23.9,48.4,981.9
1,flp,-1454,-236,1633,23.9,48.4,981.9
1,flp,-1424,-67,1486,23.9,48.4,981.9
1,flp,-1404,60,1314,23.9,48.4,981.9
1,flp,-1339,35,717,23.9,48.4,981.9
1,flp,-1250,50,444,23.9,48.4,981.9
1,flp,-905,-5,110,23.9,48.4,981.9
1,flp,-828,-24,-5,23.9,48.4,981.9
1,flp,-817,21,-143,23.9,48.4,981.9
1,flp,-768,121,-290,23.9,48.4,981.9
1,flp,-742,146,-338,23.9,48.4,981.9
1,flp,-728,128,-452,23.9,48.4,981.9
1,flp,-444,205,-633,23.9,48.4,981.9
1,flp,-352,215,-751,23.9,48.4,981.9
1,flp,-272,184,-832,23.9,48.4,981.9
1,flp,-96,75,-926,23.9,48.4,981.9

1,flp,-33,7,-939,23.9,48.4,981.9

1,flp,-8,-4,-1059,23.9,48.4,981.9

1,flp,-25,25,-1158,23.9,48.4,981.9
1,flp,-30,35,-1260,23.9,48.4,981.9
1,flp,-24,-4,-1550,23.9,48.4,981.9
1,flp,-51,-66,-1701,23.9,48.4,981.9
1,flp,0,-171,-1956,23.9,48.4,981.9
1,flp,-68,-185,-1997,23.9,48.4,981.9
1,flp,-139,-277,-1997,23.9,48.4,981.9
1,flp,-157,-374,-1997,23.9,48.4,981.9
1,flp,-169,-472,-1997,23.9,48.4,981.9
1,flp,-184,-471,-1997,23.9,48.4,981.9
1,flp,-206,-310,-1997,23.9,48.4,981.9
1,flp,-300,-227,-1997,23.9,48.4,981.9
1,flp,-431,-108,-1997,23.9,48.4,981.9
1,flp,-667,61,-1997,23.9,48.4,981.9

1,flp,-787,79,-1942,23.9,48.4,981.9

1,flp,-906,53,-1645,23.9,48.4,981.9

1,flp,-1092,87,-1002,23.9,48.4,981.9
1,flp,-1055,184,-824,23.9,48.4,981.9
1,flp,-967,210,-526,23.9,48.4,981.9
1,flp,-998,18,-467,23.9,48.4,981.9
1,flp,-1286,-22,-323,23.9,48.4,981.9
1,flp,-1986,-40,280,23.9,48.4,981.9
1,flp,-1997,68,568,23.9,48.4,981.8
1,flp,-1963,244,813,23.9,48.4,981.8
1,flp,-1682,251,1463,23.9,48.4,981.8
1,flp,-1700,192,1702,23.9,48.4,981.8
1,flp,-1594,89,1915,23.9,48.4,981.8
1,flp,-1169,-74,1998,23.9,48.4,981.8
1,flp,-998,-159,1998,23.9,48.4,981.9
1,flp,-899,-224,1998,23.9,48.4,981.9
1,flp,-859,-175,1786,23.9,48.4,981.9
1,flp,-829,-149,1588,23.9,48.4,981.9
1,flp,-846,-143,1606,23.9,48.4,981.9
1,flp,-886,-166,1702,23.9,48.4,981.9
1,flp,-942,-189,1805,23.9,48.4,981.9
1,flp,-1024,-338,1998,23.9,48.4,981.9
1,flp,-1075,-388,1998,23.9,48.4,981.9
1,flp,-1133,-394,1998,23.9,48.4,981.9
1,flp,-1239,-394,1998,23.9,48.4,981.9
1,flp,-1363,-397,1998,23.9,48.4,981.9
1,flp,-1441,-397,1998,23.9,48.4,981.9
1,flp,-1461,-387,1998,23.9,48.4,981.9
1,flp,-1447,-432,1998,23.9,48.4,981.9
1,flp,-1381,-356,1870,23.9,48.4,981.8
1,flp,-1409,-265,1726,23.9,48.4,981.8
1,flp,-1518,-124,1597,23.9,48.4,981.8
1,flp,-1717,218,1114,23.9,48.4,981.9
1,flp,-1701,235,733,23.9,48.4,981.9
1,flp,-1651,192,352,23.9,48.4,981.9
1,flp,-1413,160,-72,23.9,48.4,981.9
1,flp,-1273,129,-283,23.9,48.4,981.9
1,flp,-1182,37,-443,23.9,48.4,981.9
1,flp,-1065,-86,-784,23.9,48.4,981.9
1,flp,-989,-125,-938,23.9,48.4,981.9
1,flp,-927,-82,-1130,23.9,48.4,981.9
1,flp,-848,-20,-1312,23.9,48.4,982.0
1,flp,-738,48,-1530,23.9,48.4,982.0
1,flp,-514,130,-1953,23.9,48.4,982.0
1,flp,-455,179,-1996,23.9,48.4,981.9
1,flp,-322,141,-1997,23.9,48.4,981.9
>Please insert activity you are going to perform:
>Acquisition of [flp] letter
2,flp,725,94,-746,23.9,48.2,981.8

2,flp,734,67,-815,23.9,48.2,981.9

2,flp,766,64,-1004,23.9,48.2,981.9

2,flp,788,83,-1051,23.9,48.2,981.9

2,flp,765,73,-1081,23.9,48.2,981.9

2,flp,742,51,-1224,23.9,48.2,981.9

2,flp,742,33,-1322,23.9,48.2,981.9

2,flp,723,21,-1403,23.9,48.2,981.9

2,flp,649,-12,-1540,23.9,48.2,981.9
2,flp,584,-18,-1584,23.9,48.2,981.9
2,flp,487,4,-1601,23.9,48.2,981.9

2,flp,333,61,-1670,23.9,48.2,981.9
2,flp,258,68,-1696,23.9,48.2,981.9
2,flp,57,98,-1572,23.9,48.2,981.8
2,flp,-38,86,-1512,23.9,48.2,981.8
2,flp,-98,66,-1492,23.9,48.2,981.8
2,flp,-230,22,-1457,23.9,48.2,981.9
2,flp,-335,95,-1346,23.9,48.2,981.9
2,flp,-465,165,-1096,23.9,48.2,981.9
2,flp,-731,162,-759,23.9,48.2,981.9
2,flp,-908,149,-625,23.9,48.2,981.8
2,flp,-1072,189,-509,23.9,48.2,981.8
2,flp,-1148,297,149,23.9,48.2,981.8
2,flp,-1093,358,675,23.9,48.2,981.8
2,flp,-1058,394,1350,23.9,48.2,981.8
2,flp,-947,362,1411,23.9,48.2,981.8
2,flp,-786,279,1472,23.9,48.2,981.9
2,flp,-561,82,1601,23.9,48.2,981.9
2,flp,-584,23,1527,23.9,48.2,981.9
2,flp,-533,14,1499,23.9,48.2,981.9
2,flp,-380,-53,1727,23.9,48.2,981.9
2,flp,-325,-131,1900,23.9,48.2,981.9
2,flp,-292,-185,1893,23.9,48.2,981.9
2,flp,-218,-219,1859,23.9,48.2,981.9
2,flp,-205,-185,1838,23.9,48.2,981.9
2,flp,-267,-215,1992,23.9,48.2,981.9
2,flp,-65,-316,1892,23.9,48.2,981.9
2,flp,23,-244,1995,23.9,48.2,981.9
2,flp,-135,-268,1998,23.8,48.2,981.9
2,flp,-145,-225,1998,23.8,48.2,981.9
2,flp,-151,-241,1998,23.8,48.2,981.9
2,flp,-212,-215,1998,23.8,48.2,981.8
2,flp,-282,-159,1998,23.8,48.2,981.8
2,flp,-347,-141,1998,23.8,48.2,981.8
2,flp,-435,-202,1998,23.8,48.2,981.9
2,flp,-540,-210,1998,23.8,48.2,981.9
2,flp,-640,-56,1998,23.8,48.2,981.9
2,flp,-816,40,1998,23.8,48.2,981.9
2,flp,-891,-7,1959,23.8,48.2,981.9
2,flp,-747,213,1437,23.8,48.2,981.9
2,flp,-745,181,1277,23.8,48.2,981.9
2,flp,-772,114,1175,23.8,48.2,981.9
2,flp,-800,181,1054,23.8,48.2,981.9
2,flp,-883,290,1110,23.8,48.2,981.9
2,flp,-990,387,1100,23.8,48.2,981.9
2,flp,-1191,385,836,23.8,48.2,981.9
2,flp,-1288,297,667,23.8,48.2,981.9
2,flp,-1201,266,84,23.8,48.2,981.9
2,flp,-1059,222,-432,23.8,48.2,981.9
2,flp,-1012,35,-850,23.8,48.2,981.9
2,flp,-628,-179,-1284,23.8,48.2,981.9
2,flp,-501,-127,-1443,23.8,48.2,981.9
2,flp,-457,-85,-1502,23.8,48.2,981.9
2,flp,-261,38,-1941,23.8,48.2,981.9
2,flp,-200,4,-1959,23.8,48.2,981.9
2,flp,-147,-59,-1859,23.8,48.2,981.8
2,flp,-167,-41,-1756,23.8,48.2,981.8
2,flp,-154,-78,-1878,23.8,48.2,981.8
2,flp,-96,-327,-1997,23.8,48.2,981.9
2,flp,-84,-520,-1997,23.8,48.2,981.9
2,flp,-60,-622,-1997,23.8,48.2,981.9
2,flp,5,-764,-1997,23.8,48.2,981.9

2,flp,13,-946,-1997,23.8,48.2,981.9
2,flp,-1,-1153,-1997,23.8,48.2,981.9
2,flp,-3,-1406,-1997,23.8,48.2,981.9
2,flp,-47,-1242,-1997,23.8,48.2,981.8
2,flp,-88,-920,-1982,23.8,48.2,981.8
2,flp,-186,-443,-1514,23.8,48.2,981.8
2,flp,-249,-333,-1258,23.8,48.2,981.9
2,flp,-310,-252,-948,23.8,48.2,981.9
2,flp,-338,-243,-857,23.8,48.2,981.9
2,flp,-369,-236,-765,23.8,48.2,981.9
2,flp,-406,-186,-368,23.8,48.2,981.9
2,flp,-472,-199,-165,23.8,48.2,981.9
2,flp,-518,-195,-133,23.8,48.2,981.9
2,flp,-544,-29,-315,23.8,48.2,981.9
2,flp,-618,20,-365,23.8,48.2,981.9
2,flp,-806,154,-463,23.8,48.2,981.8
2,flp,-1184,396,-528,23.8,48.2,981.8
2,flp,-1340,430,-318,23.8,48.2,981.8
2,flp,-1605,336,286,23.8,48.2,981.9
2,flp,-1700,248,518,23.8,48.2,981.9
2,flp,-1757,148,748,23.8,48.2,981.9
2,flp,-1931,-136,1270,23.8,48.2,981.8
2,flp,-1997,-232,1610,23.8,48.2,981.8
2,flp,-1997,-208,1953,23.8,48.2,981.8
2,flp,-1997,145,1998,23.8,48.2,981.9
2,flp,-1977,208,1998,23.8,48.2,981.9
2,flp,-1520,-284,1998,23.8,48.2,981.9
2,flp,-1286,-653,1998,23.8,48.2,981.9
2,flp,-1170,-915,1981,23.8,48.2,981.9
2,flp,-1266,-908,1800,23.8,48.2,981.9
2,flp,-1355,-810,1965,23.8,48.2,981.9
2,flp,-1412,-756,1998,23.8,48.2,981.9
2,flp,-1483,-817,1998,23.8,48.2,981.9
2,flp,-1525,-830,1998,23.8,48.2,981.9
2,flp,-1575,-807,1998,23.8,48.2,981.9
2,flp,-1636,-846,1998,23.8,48.2,981.9
2,flp,-1684,-835,1998,23.8,48.2,981.9
2,flp,-1791,-748,1998,23.8,48.2,981.9
2,flp,-1836,-657,1998,23.8,48.2,981.9
2,flp,-1861,-595,1947,23.8,48.2,981.9
2,flp,-1833,-500,1485,23.8,48.2,981.9
2,flp,-1755,-395,1266,23.8,48.2,981.9
2,flp,-1677,-284,1062,23.8,48.2,981.9
2,flp,-1507,-34,842,23.8,48.2,981.9

2,flp,-1469,50,787,23.8,48.2,981.9

2,flp,-1486,145,738,23.8,48.1,981.9

2,flp,-1631,387,594,23.8,48.1,981.9

2,flp,-1811,503,482,23.8,48.1,981.9

2,flp,-1854,607,144,23.8,48.1,981.9

2,flp,-1783,628,-146,23.8,48.1,981.9
2,flp,-1574,516,-788,23.8,48.1,981.9
2,flp,-1118,375,-1561,23.8,48.1,982.0
2,flp,-795,300,-1885,23.8,48.1,982.0
2,flp,-540,295,-1997,23.8,48.1,982.0
2,flp,-330,161,-1997,23.8,48.1,982.0
2,flp,-211,33,-1910,23.8,48.1,981.9
2,flp,-142,-39,-1728,23.8,48.1,981.9
2,flp,-47,-136,-1552,23.8,48.1,981.9
2,flp,-48,-114,-1537,23.8,48.1,981.9
2,flp,-6,-38,-1672,23.8,48.1,981.9

2,flp,-17,-99,-1775,23.8,48.1,981.9
2,flp,-10,-180,-1899,23.8,48.1,981.9
2,flp,8,-421,-1997,23.8,48.1,981.9

2,flp,33,-559,-1997,23.8,48.1,981.9
2,flp,64,-717,-1997,23.8,48.1,981.9
2,flp,139,-915,-1997,23.8,48.1,981.9
2,flp,128,-882,-1997,23.8,48.1,981.9
2,flp,41,-764,-1997,23.8,48.1,981.9
2,flp,-65,-421,-1997,23.8,48.1,981.9
2,flp,-118,-275,-1997,23.8,48.1,981.9
2,flp,-256,-111,-1647,23.8,48.1,981.9
2,flp,-324,-72,-1421,23.8,48.1,981.9
2,flp,-405,-41,-1215,23.8,48.1,981.9
2,flp,-593,-135,-875,23.8,48.1,981.9
2,flp,-626,-169,-777,23.8,48.1,981.9
2,flp,-653,-185,-688,23.8,48.1,981.9
2,flp,-950,-198,-593,23.8,48.1,981.9
2,flp,-1029,-168,-511,23.8,48.1,981.9
2,flp,-1099,-44,-422,23.8,48.1,981.9
2,flp,-1355,228,-273,23.8,48.1,981.9
2,flp,-1528,417,-34,23.8,48.1,981.9
2,flp,-1739,399,683,23.8,48.1,981.9
2,flp,-1769,338,1084,23.8,48.1,981.9
2,flp,-1754,216,1259,23.8,48.1,981.9
2,flp,-1831,296,1474,23.8,48.1,981.9
2,flp,-1740,563,1901,23.8,48.1,981.8
2,flp,-1883,572,1998,23.8,48.1,981.8
2,flp,-1995,-119,1998,23.8,48.1,981.8
2,flp,-1727,-323,1998,23.8,48.1,981.9
2,flp,-1262,-545,1998,23.8,48.1,981.9
2,flp,-741,-936,1998,23.8,48.1,981.9
2,flp,-765,-994,1998,23.8,48.1,981.9
2,flp,-953,-937,1699,23.8,48.1,981.9
2,flp,-994,-671,1786,23.8,48.1,981.9
2,flp,-1032,-532,1895,23.8,48.1,982.0
2,flp,-1239,-580,1998,23.8,48.1,982.0
2,flp,-1299,-570,1998,23.8,48.1,982.0
2,flp,-1360,-561,1998,23.8,48.1,981.9
2,flp,-1423,-532,1998,23.8,48.1,981.9
2,flp,-1457,-564,1998,23.8,48.1,981.9
2,flp,-1512,-607,1998,23.8,48.1,982.0
2,flp,-1557,-599,1998,23.8,48.1,982.0
2,flp,-1543,-535,1984,23.8,48.1,982.0
2,flp,-1490,-287,1592,23.8,48.1,982.0
2,flp,-1428,-170,1442,23.8,48.1,982.0
2,flp,-1348,-30,1327,23.8,48.1,982.0
2,flp,-1238,119,1053,23.8,48.1,982.0
2,flp,-1260,126,960,23.8,48.1,982.0
2,flp,-1334,128,873,23.8,48.1,982.0
2,flp,-1450,283,644,23.8,48.1,982.0
2,flp,-1495,367,424,23.8,48.1,982.0
2,flp,-1560,552,-244,23.8,48.1,982.0
2,flp,-1336,582,-732,23.8,48.1,982.0
2,flp,-1163,636,-961,23.8,48.1,981.9
2,flp,-842,432,-1460,23.8,48.1,981.9
2,flp,-558,243,-1592,23.8,48.1,981.9
2,flp,-262,74,-1615,23.8,48.1,981.9
2,flp,-17,-165,-1494,23.8,48.1,981.9
2,flp,-17,-248,-1378,23.8,48.1,981.9
2,flp,34,-328,-1313,23.8,48.1,981.9
2,flp,81,-395,-1365,23.8,48.1,981.9
2,flp,79,-339,-1463,23.8,48.1,981.9
2,flp,118,-112,-1727,23.8,48.0,981.9
2,flp,122,-31,-1836,23.8,48.0,981.9
2,flp,125,2,-1916,23.8,48.0,981.9

2,flp,222,-27,-1997,23.8,48.0,981.9
2,flp,273,-92,-1997,23.8,48.0,981.9
2,flp,310,-151,-1997,23.8,48.0,981.9
2,flp,313,-314,-1997,23.8,48.0,981.9
2,flp,269,-363,-1997,23.8,48.0,981.9
2,flp,198,-369,-1997,23.8,48.0,981.9
2,flp,38,-288,-1997,23.8,48.0,981.9
2,flp,-26,-267,-1997,23.8,48.0,981.9
2,flp,-278,-255,-1948,23.8,48.0,981.9
2,flp,-422,-219,-1735,23.8,48.0,981.9
2,flp,-560,-109,-1463,23.8,48.0,981.9
2,flp,-756,93,-959,23.8,48.0,981.9

2,flp,-862,104,-726,23.8,48.0,981.9

2,flp,-936,58,-547,23.8,48.0,981.9

2,flp,-1136,-123,-235,23.8,48.0,981.9
2,flp,-1224,-187,-106,23.8,48.0,981.8
2,flp,-1309,-174,53,23.8,48.0,981.8

2,flp,-1511,-5,586,23.8,48.0,981.8

2,flp,-1540,65,794,23.8,48.0,981.8

2,flp,-1539,310,1020,23.8,48.0,981.8
2,flp,-1566,387,1230,23.8,48.0,981.8
2,flp,-1642,467,1522,23.8,48.0,981.8
2,flp,-1691,285,1945,23.8,48.0,981.8
2,flp,-1577,132,1998,23.8,48.0,981.8
2,flp,-1401,-28,1998,23.8,48.0,981.8
2,flp,-1038,-357,1998,23.8,48.0,981.8
2,flp,-942,-430,1973,23.8,48.0,981.8
2,flp,-904,-445,1869,23.8,48.0,981.9
2,flp,-877,-441,1638,23.8,48.0,981.9
2,flp,-904,-462,1587,23.8,48.0,981.9
2,flp,-1097,-559,1672,23.8,48.0,981.9
2,flp,-1190,-576,1810,23.8,48.0,981.9
2,flp,-1274,-577,1974,23.8,48.0,981.9
2,flp,-1418,-607,1998,23.8,48.0,981.9
2,flp,-1455,-663,1998,23.8,48.0,981.9
2,flp,-1475,-739,1998,23.8,48.0,981.9
2,flp,-1426,-822,1998,23.8,48.0,981.9
2,flp,-1412,-784,1998,23.8,48.0,981.9
2,flp,-1446,-732,1998,23.8,48.0,981.9
2,flp,-1449,-590,1957,23.8,48.0,981.9
2,flp,-1457,-525,1779,23.8,48.0,981.9
2,flp,-1402,-349,1356,23.8,48.0,981.9
2,flp,-1347,-217,1192,23.8,48.0,981.9
2,flp,-1274,-71,1099,23.8,48.0,981.9
2,flp,-1204,94,900,23.8,48.0,981.9

2,flp,-1166,140,821,23.8,48.0,981.9
2,flp,-1122,172,717,23.8,48.0,981.9
2,flp,-1070,273,469,23.8,48.0,981.9
2,flp,-1059,262,335,23.8,48.0,981.9
2,flp,-1028,213,147,23.8,48.0,981.9
2,flp,-847,269,-331,23.8,48.0,981.9
2,flp,-785,353,-507,23.8,48.0,981.9
2,flp,-760,310,-826,23.8,48.0,981.9
>Please insert activity you are going to perform:
>Acquisition of [flp] letter
3,flp,-4,62,1937,23.7,47.9,982.0

3,flp,-66,75,1928,23.7,47.9,982.0

3,flp,-44,58,1937,23.7,47.9,982.0

3,flp,-62,23,1968,23.7,47.9,982.0

3,flp,-90,-8,1998,23.7,47.9,982.0

3,flp,-141,10,1998,23.7,47.9,982.0
3,flp,-239,14,1998,23.7,47.9,981.9
3,flp,-323,65,1998,23.7,47.9,981.9
3,flp,-415,47,1998,23.7,47.9,981.9
3,flp,-550,-71,1998,23.7,47.9,981.9
3,flp,-624,-157,1998,23.7,47.9,981.9
3,flp,-727,-201,1904,23.7,47.9,981.9
3,flp,-871,-80,1568,23.7,47.9,981.9
3,flp,-944,-9,1374,23.7,47.9,981.9
3,flp,-1105,81,1047,23.7,47.9,981.9
3,flp,-1121,54,808,23.7,47.9,981.9
3,flp,-1180,27,591,23.7,47.9,981.9
3,flp,-1258,96,242,23.7,47.9,981.9
3,flp,-1204,174,-111,23.7,47.9,981.9
3,flp,-1093,229,-526,23.7,47.9,981.9
3,flp,-768,276,-1000,23.7,47.9,981.9
3,flp,-601,257,-983,23.7,47.9,982.0
3,flp,-493,201,-920,23.7,47.9,982.0
3,flp,-322,159,-872,23.7,47.9,982.0
3,flp,-311,176,-967,23.7,47.9,981.9
3,flp,-274,347,-1490,23.7,47.9,981.9
3,flp,-234,436,-1785,23.7,47.9,981.9
3,flp,-224,539,-1981,23.7,47.9,981.9
3,flp,-201,670,-1997,23.7,47.9,981.9
3,flp,-134,713,-1997,23.7,47.9,981.9
3,flp,-68,701,-1997,23.7,47.9,981.9
3,flp,192,374,-1997,23.7,47.9,981.9
3,flp,244,125,-1997,23.7,47.9,981.9
3,flp,294,-43,-1997,23.7,47.9,981.9
3,flp,346,-98,-1997,23.7,47.9,981.9
