1,flp,79,124,-1537
1,flp,135,154,-1224
1,flp,192,152,-1052
2,flp,955,510,120
2,flp,962,502,216
2,flp,959,521,345
2,flp,1021,470,471
2,flp,1034,521,708
2,flp,1036,514,845
2,flp,1030,518,967
2,flp,1032,520,1072
2,flp,1006,501,1166
2,flp,947,510,1229
2,flp,774,411,1266
2,flp,648,298,1185
2,flp,535,273,1049
2,flp,452,249,935
2,flp,365,218,855
2,flp,159,166,636
2,flp,7,114,553
2,flp,-73,114,455
2,flp,-155,88,304
2,flp,-228,69,89
2,flp,-301,17,-187
2,flp,-443,-159,-839
2,flp,-359,-183,-1429
2,flp,-299,-173,-1577
2,flp,-252,-198,-1721
2,flp,-176,-203,-1785
2,flp,-141,-178,-1554
2,flp,-34,120,-1328
2,flp,7,260,-1287
2,flp,-2,351,-1318
2,flp,-8,487,-1497
2,flp,-10,632,-1724
2,flp,-7,1007,-1997
2,flp,12,1183,-1997
2,flp,32,1241,-1997
2,flp,33,1222,-1997
2,flp,-4,1201,-1997
2,flp,-104,1204,-1997
2,flp,-321,913,-1997
2,flp,-481,761,-1997
2,flp,-652,634,-1997
2,flp,-805,516,-1997
2,flp,-908,488,-1934
2,flp,-1045,497,-1653
2,flp,-1196,446,-1562
2,flp,-1350,347,-1412
2,flp,-1516,276,-1236
2,flp,-1682,181,-971
2,flp,-1817,146,-664
2,flp,-1993,-21,-337
2,flp,-1997,-119,-236
2,flp,-1997,-209,-128
2,flp,-1997,-316,43
2,flp,-1997,-221,315
2,flp,-1997,-41,1337
2,flp,-1902,73,1782
2,flp,-1597,-45,1997
2,flp,-1380,-58,1998
2,flp,-1133,-243,1998
2,flp,-947,-366,1998
2,flp,-785,-284,1998
2,flp,-755,-129,1998
2,flp,-759,27,1998
2,flp,-748,141,1998
2,flp,-729,206,1998
2,flp,-680,203,1998
2,flp,-595,151,1998
2,flp,-596,90,1998
2,flp,-632,28,1998
2,flp,-727,-47,1998
2,flp,-899,-184,1998
2,flp,-1814,-100,1998
2,flp,-1986,-3,1998
2,flp,-1997,70,1998
2,flp,-1997,39,1989
2,flp,-1997,-10,1613
2,flp,-1997,114,1021
2,flp,-1997,439,448
2,flp,-1997,545,432
2,flp,-1997,573,356
2,flp,-1997,377,235
2,flp,-1997,171,9
2,flp,-1973,166,-785
2,flp,-1827,27,-1101
2,flp,-1644,-81,-1318
2,flp,-1495,-218,-1468
2,flp,-1376,-360,-1651
2,flp,-1189,-406,-1951
2,flp,-713,-402,-1997
2,flp,-615,-234,-1997
2,flp,-488,-61,-1997
2,flp,-450,84,-1997
2,flp,-312,249,-1997
2,flp,-231,417,-1997
2,flp,-147,496,-1997
2,flp,-105,431,-1997
2,flp,-71,363,-1997
2,flp,-58,305,-1997
2,flp,-39,243,-1997
2,flp,-13,340,-1997
2,flp,-45,383,-1997
2,flp,-174,388,-1997
2,flp,-348,344,-1997
2,flp,-534,307,-1997
2,flp,-718,261,-1995
2,flp,-1063,279,-1411
2,flp,-1258,282,-1110
2,flp,-1464,231,-912
2,flp,-1656,84,-774
2,flp,-1813,-68,-582
2,flp,-1997,-8,-157
2,flp,-1997,66,-9
2,flp,-1997,71,77
2,flp,-1997,97,247
2,flp,-1997,246,507
2,flp,-1997,477,861
2,flp,-1997,604,1649
2,flp,-1912,400,1978
2,flp,-1637,66,1998
2,flp,-1317,-254,1998
2,flp,-1059,-349,1998
2,flp,-923,-254,1998
2,flp,-949,67,1998
2,flp,-975,201,1998
2,flp,-982,309,1987
2,flp,-974,420,1989
2,flp,-939,428,1998
2,flp,-862,339,1998
2,flp,-805,318,1998
2,flp,-774,277,1998
2,flp,-800,299,1998
2,flp,-841,372,1998
2,flp,-864,402,1998
2,flp,-904,404,1998
2,flp,-993,424,1998
2,flp,-1134,389,1998
2,flp,-1305,368,1998
2,flp,-1451,334,1998
2,flp,-1750,322,1970
2,flp,-1926,288,1744
2,flp,-1997,278,1458
2,flp,-1997,288,1104
2,flp,-1997,208,736
2,flp,-1997,197,444
2,flp,-1718,307,168
2,flp,-1597,309,201
2,flp,-1624,275,232
2,flp,-1716,213,216
2,flp,-1774,183,100
2,flp,-1755,202,-307
2,flp,-1688,366,-601
2,flp,-1630,330,-983
2,flp,-1512,224,-1362
2,flp,-1368,131,-1731
2,flp,-1179,12,-1991
2,flp,-775,-272,-1997
2,flp,-590,-339,-1997
2,flp,-452,-156,-1997
2,flp,-336,162,-1997
2,flp,-249,495,-1997
2,flp,-197,666,-1997
2,flp,-183,637,-1997
2,flp,-181,521,-1997
2,flp,-189,412,-1997
2,flp,-203,324,-1997
2,flp,-195,301,-1997
2,flp,-266,324,-1997
2,flp,-363,327,-1997
2,flp,-489,353,-1997
2,flp,-615,391,-1997
2,flp,-850,421,-1997
2,flp,-1093,412,-1868
2,flp,-1404,274,-1084
2,flp,-1478,236,-811
2,flp,-1587,174,-556
2,flp,-1651,86,-300
2,flp,-1710,69,-178
2,flp,-1817,89,-158
2,flp,-1923,113,-87
2,flp,-1993,66,80
2,flp,-1997,52,343
2,flp,-1997,104,701
2,flp,-1997,179,1064
2,flp,-1890,450,1614
2,flp,-1728,391,1793
2,flp,-1431,99,1990
2,flp,-1145,-197,1998
2,flp,-916,-363,1998
2,flp,-745,-363,1998
2,flp,-725,-103,1998
2,flp,-799,10,1998
2,flp,-793,221,1998
2,flp,-745,414,1998
2,flp,-693,456,1998
2,flp,-680,413,1998
2,flp,-675,443,1998
2,flp,-700,475,1998
2,flp,-715,527,1998
2,flp,-763,513,1998
2,flp,-798,424,1998
3,flp,930,405,-146
3,flp,921,408,-162
3,flp,939,421,-149
3,flp,964,449,-148
3,flp,972,449,-122
3,flp,998,455,-68
3,flp,1012,466,119
3,flp,1023,515,229
3,flp,1053,597,277
3,flp,1101,729,333
3,flp,1142,904,457
3,flp,1068,998,813
3,flp,981,943,872
3,flp,932,892,834
3,flp,892,796,766
3,flp,818,714,722
3,flp,732,671,702
3,flp,466,487,562
3,flp,394,362,364
3,flp,342,243,159
3,flp,254,141,-25
3,flp,127,82,-278
3,flp,-5,-63,-528
3,flp,-209,-252,-1025
3,flp,-284,-335,-1226
3,flp,-204,-394,-1866
3,flp,-308,-306,-1711
3,flp,-295,-359,-1834
3,flp,-430,-165,-1831
3,flp,-456,-17,-1967
3,flp,-466,201,-1997
3,flp,-466,390,-1997
3,flp,-474,438,-1997
3,flp,-481,371,-1997
3,flp,-537,118,-1997
3,flp,-582,-5,-1997
3,flp,-609,-59,-1997
3,flp,-628,-92,-1997
3,flp,-678,-75,-1997
3,flp,-834,-5,-1997
3,flp,-934,37,-1973
3,flp,-1024,45,-1731
3,flp,-1141,51,-1493
3,flp,-1246,56,-1290
3,flp,-1462,48,-1059
3,flp,-1675,13,-751
3,flp,-1863,120,-589
3,flp,-1996,240,-535
3,flp,-1997,373,-519
3,flp,-1997,573,-394
3,flp,-1997,1015,744
3,flp,-1997,1137,1411
3,flp,-1997,879,1928
3,flp,-1983,331,1998
3,flp,-1719,-373,1998
3,flp,-1485,-587,1998
3,flp,-1046,-9,1998
3,flp,-1003,328,1998
3,flp,-1008,574,1998
3,flp,-1033,752,1929
3,flp,-1012,899,1954
3,flp,-958,904,1998
3,flp,-777,671,1998
3,flp,-679,542,1998
3,flp,-622,432,1998
3,flp,-607,412,1998
3,flp,-563,387,1998
3,flp,-873,242,1998
3,flp,-1149,270,1998
3,flp,-1372,255,1998
3,flp,-1645,229,1998
3,flp,-1803,285,1998
3,flp,-1860,387,1998
3,flp,-1996,434,1934
3,flp,-1997,338,1792
3,flp,-1997,278,1417
3,flp,-1997,221,916
3,flp,-1997,233,471
3,flp,-1997,375,-27
3,flp,-1997,450,-99
3,flp,-1997,351,-204
3,flp,-1997,244,-389
3,flp,-1975,230,-581
3,flp,-1794,208,-827
3,flp,-1518,113,-1060
3,flp,-1411,18,-1202
3,flp,-1319,-89,-1449
3,flp,-1200,-148,-1744
3,flp,-1052,-205,-1989
3,flp,-888,-222,-1997
3,flp,-475,-266,-1997
3,flp,-360,-287,-1997
3,flp,-269,-151,-1997
3,flp,-205,67,-1997
3,flp,-170,264,-1997
3,flp,-123,410,-1997
3,flp,-116,391,-1997
3,flp,-99,373,-1997
3,flp,-88,341,-1997
3,flp,-104,322,-1997
3,flp,-163,294,-1997
3,flp,-402,188,-1997
3,flp,-573,120,-1997
3,flp,-777,102,-1997
3,flp,-985,91,-1997
3,flp,-1222,101,-1835
3,flp,-1554,78,-1067
3,flp,-1690,-7,-681
3,flp,-1792,-69,-428
3,flp,-1839,-149,-293
3,flp,-1886,-182,-243
3,flp,-1977,-173,-179
3,flp,-1997,42,103
3,flp,-1997,199,354
3,flp,-1997,450,567
3,flp,-1997,692,746
3,flp,-1989,828,1048
3,flp,-1920,857,1309
3,flp,-1521,455,1940
3,flp,-1375,82,1998
3,flp,-1146,-50,1998
3,flp,-995,51,1998
3,flp,-972,133,1998
3,flp,-889,484,1998
3,flp,-858,685,1998
3,flp,-840,803,1998
3,flp,-826,853,1998
3,flp,-784,894,1998
3,flp,-750,860,1998
3,flp,-794,651,1998
3,flp,-831,512,1998
3,flp,-969,409,1998
3,flp,-1135,305,1998
3,flp,-1270,213,1998
3,flp,-1716,91,1998
3,flp,-1986,89,1998
3,flp,-1997,99,1998
3,flp,-1997,190,1924
3,flp,-1997,305,1325
3,flp,-1997,400,683
3,flp,-1997,487,-29
3,flp,-1997,547,-313
3,flp,-1939,568,-304
3,flp,-1799,622,-133
3,flp,-1741,583,-9
3,flp,-1679,350,-205
3,flp,-1685,177,-491
3,flp,-1621,-91,-944
3,flp,-1463,-300,-1434
3,flp,-1202,-517,-1866
3,flp,-994,-612,-1997
3,flp,-737,-502,-1997
3,flp,-633,-335,-1997
3,flp,-508,-118,-1997
3,flp,-436,98,-1997
3,flp,-379,206,-1997
3,flp,-340,230,-1997
3,flp,-291,274,-1997
3,flp,-289,201,-1997
3,flp,-276,115,-1997
3,flp,-267,80,-1997
3,flp,-272,73,-1997
3,flp,-323,-34,-1997
3,flp,-378,-54,-1997
3,flp,-453,-51,-1997
3,flp,-550,-36,-1997
3,flp,-650,-7,-1997
3,flp,-791,41,-1997
3,flp,-1154,216,-1911
3,flp,-1359,245,-1578
3,flp,-1519,257,-1139
3,flp,-1689,232,-717
3,flp,-1797,100,-381
3,flp,-1934,-170,-198
3,flp,-1983,-131,-204
3,flp,-1997,-10,-169
3,flp,-1997,115,19
3,flp,-1997,260,202
3,flp,-1997,422,341
3,flp,-1997,863,740
3,flp,-1997,833,1045
3,flp,-1995,582,1399
3,flp,-1858,229,1877
3,flp,-1612,-76,1998
3,flp,-1401,-202,1998
3,flp,-1135,-166,1998
3,flp,-1091,-2,1998
3,flp,-1044,269,1998
3,flp,-1011,491,1998
3,flp,-999,627,1998
3,flp,-949,729,1998
3,flp,-924,741,1998
3,flp,-929,707,1998
3,flp,-921,644,1998
3,flp,-912,657,1998
3,flp,-900,677,1998
3,flp,-868,603,1998
3,flp,-893,515,1998
3,flp,-963,411,1998
3,flp,-1106,345,1998
4,flp,855,465,238
4,flp,858,468,238
4,flp,859,469,263
4,flp,863,463,277
4,flp,864,456,279
4,flp,871,461,278
4,flp,881,491,287
4,flp,880,493,317
4,flp,923,594,341
4,flp,971,718,374
4,flp,1020,855,493
4,flp,1076,980,738
4,flp,1096,1131,1093
4,flp,1046,1375,1768
4,flp,991,1307,1887
4,flp,917,1154,1881
4,flp,793,982,1775
4,flp,706,782,1579
4,flp,625,644,1348
4,flp,414,430,964
4,flp,253,313,708
4,flp,94,221,410
4,flp,3,160,141
4,flp,-119,123,-74
4,flp,-249,56,-565
4,flp,-427,-101,-831
4,flp,-509,-251,-1077
4,flp,-544,-351,-1371
4,flp,-473,-333,-1709
4,flp,-476,-261,-1921
4,flp,-484,-120,-1830
4,flp,-500,-90,-1828
4,flp,-520,-114,-1922
4,flp,-530,-106,-1996
4,flp,-505,-119,-1997
4,flp,-508,-132,-1997
4,flp,-581,-289,-1997
4,flp,-577,-346,-1997
4,flp,-551,-356,-1997
4,flp,-564,-334,-1997
4,flp,-631,-331,-1997
4,flp,-540,-201,-1997
4,flp,-609,-89,-1997
4,flp,-808,-33,-1997
4,flp,-907,-68,-1997
4,flp,-992,-68,-1896
4,flp,-1156,-62,-1579
4,flp,-1500,98,-1002
4,flp,-1590,296,-799
4,flp,-1850,490,-566
4,flp,-1979,725,-432
4,flp,-1997,940,-187
4,flp,-1997,923,671
4,flp,-1997,710,1168
4,flp,-1997,443,1468
4,flp,-1997,367,1760
4,flp,-1874,388,1981
4,flp,-1562,503,1998
4,flp,-1145,253,1998
4,flp,-980,225,1998
4,flp,-888,200,1998
4,flp,-816,352,1998
4,flp,-778,581,1998
4,flp,-745,897,1998
4,flp,-773,952,1998
4,flp,-707,984,1998
4,flp,-637,1001,1998
4,flp,-622,998,1998
4,flp,-571,901,1998
4,flp,-827,769,1998
4,flp,-1085,710,1998
4,flp,-1392,678,1998
4,flp,-1718,637,1998
4,flp,-1880,552,1998
4,flp,-1982,514,1998
4,flp,-1997,472,1453
4,flp,-1997,510,1019
4,flp,-1997,573,705
4,flp,-1997,593,481
4,flp,-1997,544,206
4,flp,-1997,149,-156
4,flp,-1950,38,-408
4,flp,-1840,0,-417
4,flp,-1733,-28,-462
4,flp,-1691,-30,-599
4,flp,-1652,-35,-818
4,flp,-1429,-149,-1369
4,flp,-1208,-245,-1555
4,flp,-1141,-422,-1838
4,flp,-1111,-596,-1997
4,flp,-976,-653,-1997
4,flp,-535,-387,-1997
4,flp,-342,-242,-1997
4,flp,-250,-45,-1997
4,flp,-180,118,-1997
4,flp,-135,219,-1997
4,flp,-59,189,-1997
4,flp,66,57,-1997
4,flp,126,78,-1997
4,flp,176,223,-1997
4,flp,208,394,-1997
4,flp,215,584,-1997
4,flp,263,557,-1997
4,flp,-66,743,-1997
4,flp,-110,588,-1997
4,flp,-226,431,-1997
4,flp,-435,367,-1997
4,flp,-622,374,-1997
4,flp,-1036,412,-1690
4,flp,-1152,389,-1389
4,flp,-1306,318,-1144
4,flp,-1482,150,-939
4,flp,-1648,38,-663
4,flp,-1798,4,-413
4,flp,-1977,201,-237
4,flp,-1997,338,-71
4,flp,-1997,433,68
4,flp,-1997,345,182
4,flp,-1997,382,471
4,flp,-1997,591,1260
4,flp,-1894,632,1576
4,flp,-1715,495,1900
4,flp,-1514,217,1998
4,flp,-1328,16,1998
4,flp,-1177,-38,1998
4,flp,-1061,238,1998
4,flp,-1098,471,1998
4,flp,-1114,667,1960
4,flp,-1110,868,1943
4,flp,-1070,1026,1998
4,flp,-869,966,1998
4,flp,-789,867,1998
4,flp,-717,849,1998
4,flp,-709,847,1998
4,flp,-724,770,1998
4,flp,-941,618,1998
4,flp,-1374,532,1998
4,flp,-1454,528,1998
4,flp,-1571,486,1998
4,flp,-1706,435,1998
4,flp,-1838,359,1988
4,flp,-1997,531,1395
4,flp,-1997,621,948
4,flp,-1997,737,477
4,flp,-1995,763,144
4,flp,-1888,681,-58
4,flp,-1739,566,-143
4,flp,-1562,265,-91
4,flp,-1511,182,-18
4,flp,-1532,115,106
4,flp,-1573,69,170
4,flp,-1577,-14,39
4,flp,-1586,-160,-684
4,flp,-1475,-184,-1091
4,flp,-1288,-214,-1395
4,flp,-1140,-310,-1583
4,flp,-945,-288,-1714
4,flp,-768,-236,-1796
4,flp,-569,-76,-1997
4,flp,-425,-150,-1997
4,flp,-296,-161,-1997
4,flp,-202,-71,-1997
4,flp,-188,67,-1997
4,flp,-90,343,-1997
4,flp,-148,574,-1997
4,flp,-132,523,-1997
4,flp,-131,507,-1997
4,flp,-127,496,-1997
4,flp,-129,449,-1997
4,flp,-150,392,-1997
4,flp,-208,346,-1997
4,flp,-324,270,-1997
4,flp,-453,246,-1997
4,flp,-612,237,-1997
4,flp,-777,230,-1995
4,flp,-1138,196,-1574
4,flp,-1292,174,-1291
4,flp,-1479,128,-1001
4,flp,-1623,50,-774
4,flp,-1769,-53,-562
4,flp,-1915,-66,53
4,flp,-1941,-2,252
4,flp,-1992,122,294
4,flp,-1997,186,228
4,flp,-1997,264,182
4,flp,-1997,507,351
4,flp,-1959,648,1335
4,flp,-1801,507,1825
4,flp,-1632,284,1998
4,flp,-1502,162,1998
4,flp,-1401,99,1998
4,flp,-1252,274,1998
4,flp,-1116,532,1998
4,flp,-979,699,1998
4,flp,-851,764,1998
4,flp,-726,778,1998
4,flp,-697,772,1998
4,flp,-740,788,1998
4,flp,-756,812,1998
4,flp,-800,808,1998
5,flp,423,690,471
5,flp,428,690,673
5,flp,424,696,874
5,flp,414,661,1086
5,flp,417,727,1139
5,flp,427,835,1176
5,flp,405,849,1255
5,flp,357,771,1359
5,flp,314,664,1475
5,flp,327,652,1462
5,flp,317,642,1435
5,flp,308,648,1378
5,flp,331,628,1397
5,flp,343,626,1488
5,flp,364,648,1724
5,flp,338,787,1792
5,flp,279,933,1840
5,flp,176,1050,1970
5,flp,31,1088,1998
5,flp,-120,805,1998
5,flp,-576,105,1998
5,flp,-834,-54,1998
5,flp,-1042,-164,1998
5,flp,-1123,-118,1998
5,flp,-1171,37,1998
5,flp,-1381,484,1917
5,flp,-1611,584,1752
5,flp,-1819,571,1510
5,flp,-1917,602,1164
5,flp,-1909,665,831
5,flp,-1889,716,549
5,flp,-1825,667,21
5,flp,-1711,676,-226
5,flp,-1557,572,-536
5,flp,-1441,456,-875
5,flp,-1271,230,-1219
5,flp,-1036,-316,-1901
5,flp,-879,-460,-1997
5,flp,-747,-463,-1997
5,flp,-586,-208,-1997
5,flp,-370,249,-1997
5,flp,-158,641,-1997
5,flp,16,946,-1997
5,flp,21,888,-1997
5,flp,28,737,-1997
5,flp,90,510,-1997
5,flp,18,435,-1997
5,flp,-83,302,-1997
5,flp,-79,235,-1997
5,flp,-132,188,-1997
5,flp,-253,186,-1997
5,flp,-410,223,-1997
5,flp,-566,241,-1997
5,flp,-917,281,-1903
5,flp,-1161,186,-1678
5,flp,-1430,92,-1471
5,flp,-1660,-15,-1244
5,flp,-1888,-92,-974
5,flp,-1997,-87,-407
5,flp,-1997,130,-213
5,flp,-1997,419,38
5,flp,-1997,647,257
5,flp,-1997,905,638
5,flp,-1997,1004,1239
5,flp,-1888,345,1998
5,flp,-1715,-91,1998
5,flp,-1590,-380,1998
5,flp,-1426,-443,1998
5,flp,-1235,-168,1998
5,flp,-1092,160,1998
5,flp,-941,492,1998
5,flp,-929,545,1998
5,flp,-891,591,1998
5,flp,-811,617,1998
5,flp,-757,591,1998
5,flp,-701,421,1998
5,flp,-832,212,1998
5,flp,-1000,47,1998
5,flp,-1143,-5,1998
5,flp,-1244,71,1998
5,flp,-1266,220,1998
5,flp,-1510,481,1998
5,flp,-1677,617,1998
5,flp,-1897,841,1998
5,flp,-1997,884,1859
5,flp,-1997,795,1376
5,flp,-1997,531,356
5,flp,-1992,377,65
5,flp,-1837,215,10
5,flp,-1677,142,111
5,flp,-1610,121,233
5,flp,-1665,128,283
5,flp,-1804,212,53
5,flp,-1704,266,-317
5,flp,-1557,279,-756
5,flp,-1380,201,-1162
5,flp,-1206,131,-1448
5,flp,-1041,25,-1964
5,flp,-686,-211,-1997
5,flp,-563,-251,-1997
5,flp,-406,-248,-1997
5,flp,-233,-203,-1997
5,flp,-146,-130,-1997
5,flp,-116,0,-1997
5,flp,-67,99,-1997
5,flp,-22,221,-1997
5,flp,3,314,-1997
5,flp,-8,343,-1997
5,flp,-72,332,-1997
5,flp,-194,401,-1997
5,flp,-300,400,-1997
5,flp,-431,350,-1997
5,flp,-596,302,-1997
5,flp,-747,241,-1983
5,flp,-1159,251,-1394
5,flp,-1328,201,-1074
5,flp,-1512,107,-845
5,flp,-1694,4,-667
5,flp,-1892,-9,-454
5,flp,-1997,63,-297
5,flp,-1997,566,144
5,flp,-1997,777,396
5,flp,-1997,966,593
5,flp,-1997,1030,923
5,flp,-1997,911,1346
5,flp,-1759,425,1997
5,flp,-1579,168,1998
5,flp,-1418,89,1998
5,flp,-1337,139,1998
5,flp,-1280,263,1986
5,flp,-1204,514,1907
5,flp,-1134,803,1994
5,flp,-1110,827,1998
5,flp,-1059,744,1998
5,flp,-1007,656,1998
5,flp,-963,602,1998
5,flp,-909,561,1998
5,flp,-898,555,1998
5,flp,-878,634,1998
5,flp,-866,667,1998
5,flp,-931,630,1998
5,flp,-981,575,1998
5,flp,-1156,603,1998
5,flp,-1250,670,1998
5,flp,-1245,688,1907
5,flp,-1259,671,1754
5,flp,-1272,592,1740
5,flp,-1306,535,1787
5,flp,-1510,358,1746
5,flp,-1623,303,1587
5,flp,-1782,335,1429
5,flp,-1947,321,1287
5,flp,-1997,340,1059
5,flp,-1997,388,534
5,flp,-1997,388,215
5,flp,-1983,246,-82
5,flp,-1837,151,-303
5,flp,-1643,166,-425
5,flp,-1454,253,-545
5,flp,-1194,360,-777
5,flp,-1087,385,-961
5,flp,-870,369,-1469
5,flp,-679,372,-1912
5,flp,-488,315,-1997
5,flp,-218,197,-1997
5,flp,-107,303,-1997
5,flp,-5,458,-1997
5,flp,15,620,-1997
5,flp,-3,701,-1997
5,flp,-25,656,-1997
5,flp,-42,447,-1997
5,flp,-37,342,-1997
5,flp,-49,279,-1997
5,flp,-58,294,-1997
5,flp,-89,300,-1997
5,flp,-182,296,-1997
5,flp,-427,321,-1997
5,flp,-607,367,-1903
5,flp,-769,419,-1648
5,flp,-962,445,-1408
5,flp,-1198,399,-1158
5,flp,-1599,211,-718
5,flp,-1839,154,-468
5,flp,-1982,116,-265
5,flp,-1997,117,-72
5,flp,-1997,161,58
5,flp,-1997,251,216
5,flp,-1997,499,679
5,flp,-1997,682,1037
5,flp,-1957,801,1446
5,flp,-1815,695,1767
5,flp,-1631,441,1984
5,flp,-1309,172,1998
5,flp,-1189,177,1998
5,flp,-1104,292,1998
5,flp,-1040,413,1998
5,flp,-1000,635,1998
5,flp,-914,866,1998
5,flp,-741,889,1998
5,flp,-714,812,1998
6,flp,690,431,659
6,flp,663,389,623
6,flp,697,352,567
6,flp,758,353,512
6,flp,756,393,463
6,flp,717,411,352
6,flp,683,394,275
6,flp,663,370,188
6,flp,656,328,123
6,flp,599,277,90
6,flp,453,130,90
6,flp,370,104,131
6,flp,321,179,204
6,flp,264,250,291
6,flp,150,244,390
6,flp,107,222,185
6,flp,-87,361,991
