>Please insert activity you are going to perform:
>Acquisition of [flp] letter
1,flp,-1135,-308,-963,28.194
1,flp,-1176,-394,-623,27.872
1,flp,-1152,-440,-373,27.872
1,flp,-1121,-454,-163,28.516
1,flp,-1037,-497,17,27.549

1,flp,-949,-416,187,27.872

1,flp,-873,-234,271,27.549

1,flp,-806,-71,263,28.194

1,flp,-714,-3,150,28.194

1,flp,-683,55,-171,28.516

1,flp,-782,52,-205,27.549

1,flp,-897,18,-72,28.516

1,flp,-1007,-48,181,28.516

1,flp,-1082,-62,495,27.872

1,flp,-1129,102,1167,27.549
1,flp,-1128,238,1485,28.194
1,flp,-1106,346,1815,27.872
1,flp,-1086,335,1996,28.516
1,flp,-1088,304,1998,28.516
1,flp,-1064,223,1998,28.194
1,flp,-974,54,1998,28.194

1,flp,-994,13,1998,28.194

1,flp,-1016,-113,1998,28.516
1,flp,-1020,-314,1998,27.872
1,flp,-997,-470,1998,28.839
1,flp,-953,-440,1998,27.549
1,flp,-902,-308,1998,28.194
1,flp,-846,-176,1998,28.194
1,flp,-780,-95,1998,27.549
1,flp,-758,-31,1998,28.194
1,flp,-687,14,1998,28.194
1,flp,-704,83,1998,28.839
1,flp,-761,177,1998,27.549
1,flp,-842,246,1998,28.194
1,flp,-896,268,1926,28.194
1,flp,-947,240,1749,28.194
1,flp,-1001,80,1349,28.516
1,flp,-1039,67,1222,28.839
1,flp,-1068,98,1136,27.227
1,flp,-1097,165,1054,28.194
1,flp,-1152,237,913,27.872
1,flp,-1292,274,438,27.227
1,flp,-1374,230,182,28.839
1,flp,-1449,140,-98,27.872
1,flp,-1477,-18,-363,27.549
1,flp,-1428,-195,-711,28.194
1,flp,-1246,-353,-1214,28.516
1,flp,-1071,-398,-1350,28.516
1,flp,-919,-404,-1421,27.872
1,flp,-797,-408,-1410,28.194
1,flp,-733,-385,-1316,27.872
1,flp,-706,-366,-1201,28.194
1,flp,-638,-471,-1224,28.516
1,flp,-581,-544,-1321,28.194
1,flp,-536,-559,-1452,28.839
1,flp,-524,-535,-1632,28.516
1,flp,-491,-514,-1839,27.549
1,flp,-364,-569,-1997,28.194
1,flp,-313,-596,-1997,27.227
1,flp,-262,-606,-1997,28.194
1,flp,-196,-599,-1997,28.516
1,flp,-132,-584,-1997,27.872
1,flp,-65,-542,-1997,27.549
1,flp,-55,-534,-1997,27.227
1,flp,-43,-523,-1997,28.194
1,flp,-27,-499,-1997,28.516
1,flp,-10,-467,-1987,28.516
1,flp,-29,-420,-1992,28.516
1,flp,-70,-471,-1997,28.516
1,flp,-61,-546,-1997,28.194
1,flp,-67,-581,-1997,27.872
1,flp,-89,-541,-1991,28.194
1,flp,-103,-427,-1911,28.839
1,flp,-181,-149,-1786,28.194
1,flp,-234,-107,-1761,27.549
1,flp,-297,-131,-1709,27.872
1,flp,-366,-169,-1586,28.194
1,flp,-442,-176,-1390,28.839
1,flp,-590,-123,-891,28.839
1,flp,-619,-106,-690,28.194
1,flp,-635,-145,-461,28.516
1,flp,-584,-208,-353,27.872
1,flp,-536,-241,-272,28.194
1,flp,-497,-204,-163,28.194
1,flp,-493,-80,-68,28.194

1,flp,-511,-91,-78,27.872

1,flp,-550,-137,-151,28.516
1,flp,-624,-236,-183,28.194
1,flp,-667,-324,-131,28.194
1,flp,-714,-265,177,27.872
1,flp,-778,-163,448,28.194
1,flp,-801,-93,730,27.872
1,flp,-781,-48,971,28.194
1,flp,-778,-13,1186,28.516
>Please insert activity you are going to perform:
>Acquisition of [flp] letter
2,flp,417,-234,-685,27.872
2,flp,432,-244,-707,28.194
2,flp,452,-195,-722,27.872
2,flp,498,-19,-771,28.194
2,flp,489,65,-790,27.227
2,flp,487,86,-818,26.905
2,flp,483,16,-856,26.582
2,flp,485,-140,-908,27.549
2,flp,471,-276,-1087,27.872
2,flp,430,-293,-1221,27.549
2,flp,404,-308,-1405,27.549
2,flp,256,-186,-1524,27.549
2,flp,329,-234,-1708,27.872
2,flp,382,-391,-1960,28.194
2,flp,228,-541,-1997,27.227
2,flp,204,-613,-1997,26.260
2,flp,143,-661,-1997,27.872
2,flp,15,-686,-1997,28.194
2,flp,-93,-702,-1997,27.549
2,flp,-332,-691,-1990,27.549
2,flp,-358,-745,-1896,27.549
2,flp,-350,-804,-1847,26.905
2,flp,-352,-780,-1860,27.872
2,flp,-341,-775,-1906,28.194
2,flp,-404,-584,-1855,27.549
2,flp,-456,-437,-1673,27.227
2,flp,-549,-334,-1459,27.872
2,flp,-602,-314,-1268,27.549
2,flp,-611,-354,-1095,27.549
2,flp,-620,-377,-881,27.872
2,flp,-705,-323,-801,27.549
2,flp,-749,-272,-718,27.872
2,flp,-773,-250,-642,27.549
2,flp,-770,-287,-583,27.872
2,flp,-744,-337,-481,27.549
2,flp,-657,-169,-406,27.872
2,flp,-659,5,-396,27.549

2,flp,-680,192,-327,27.549
2,flp,-733,326,-166,27.227
2,flp,-786,369,0,27.872

2,flp,-860,237,378,27.549
2,flp,-861,179,567,27.872
2,flp,-863,154,737,27.227
2,flp,-809,150,898,27.872
2,flp,-742,217,1060,27.872
2,flp,-670,369,1361,27.549
2,flp,-638,674,1519,27.549
2,flp,-521,793,1670,27.549
2,flp,-516,886,1685,27.872
2,flp,-605,918,1862,27.549
2,flp,-666,894,1998,27.549
2,flp,-706,707,1998,27.549
2,flp,-839,614,1998,27.872
2,flp,-887,499,1998,27.872
2,flp,-917,456,1998,27.549
2,flp,-962,496,1998,27.549
2,flp,-1020,469,1998,27.549
2,flp,-1056,406,1998,28.194
2,flp,-1075,323,1998,27.549
2,flp,-1082,265,1998,27.549
2,flp,-1080,285,1998,27.549
2,flp,-1135,438,1998,27.549
2,flp,-1160,473,1931,27.549
2,flp,-1172,481,1718,27.549
2,flp,-1205,485,1500,27.549
2,flp,-1275,503,1288,27.872
2,flp,-1334,525,1093,27.549
2,flp,-1388,589,777,28.194
2,flp,-1426,612,660,27.549
2,flp,-1511,616,551,27.872
2,flp,-1612,586,415,27.549
2,flp,-1691,487,246,27.549
2,flp,-1809,130,-104,27.549
2,flp,-1805,-20,-362,27.549
2,flp,-1829,-98,-549,28.194
2,flp,-1822,-185,-677,26.582
2,flp,-1792,-297,-826,27.549
2,flp,-1684,-540,-1092,27.549
2,flp,-1640,-536,-1238,27.227
2,flp,-1608,-507,-1428,27.549
2,flp,-1560,-506,-1682,27.549
2,flp,-1475,-532,-1946,27.227
2,flp,-1304,-583,-1997,28.194
2,flp,-926,-588,-1997,27.549
2,flp,-759,-494,-1997,28.194
2,flp,-609,-387,-1997,27.872
2,flp,-566,-336,-1997,27.549
2,flp,-558,-332,-1997,27.227
2,flp,-536,-318,-1997,27.549
2,flp,-531,-281,-1997,27.872
2,flp,-470,-282,-1997,27.872
2,flp,-409,-328,-1997,27.227
2,flp,-381,-371,-1997,27.872
2,flp,-372,-451,-1997,27.549
2,flp,-426,-441,-1997,27.227
2,flp,-478,-402,-1997,27.227
2,flp,-517,-334,-1997,27.872
2,flp,-533,-241,-1997,27.549
2,flp,-503,-135,-1960,27.549
2,flp,-436,-113,-1973,27.549
2,flp,-461,-107,-1997,27.549
2,flp,-570,-55,-1997,27.549
2,flp,-701,10,-1997,27.872
2,flp,-892,16,-1947,27.549
2,flp,-1253,-157,-1542,27.549
2,flp,-1412,-188,-1316,27.872
2,flp,-1544,-170,-1100,27.549
2,flp,-1681,-143,-815,27.549
2,flp,-1764,-162,-417,26.905
2,flp,-1778,-307,340,28.194
2,flp,-1634,-396,626,27.549
2,flp,-1446,-440,862,27.549
2,flp,-1228,-424,944,27.872
2,flp,-1013,-353,896,27.872
2,flp,-850,-200,775,27.227
2,flp,-591,167,472,27.549
2,flp,-554,263,400,27.549
2,flp,-531,301,394,27.227
2,flp,-510,319,489,26.582
2,flp,-541,362,655,27.549
2,flp,-656,481,1098,27.227
2,flp,-718,550,1348,27.549
2,flp,-847,606,1625,27.549
2,flp,-946,603,1922,27.227
2,flp,-1007,578,1998,28.194
2,flp,-1188,482,1998,26.905
2,flp,-1189,357,1998,27.549
2,flp,-1205,233,1998,27.872
2,flp,-1234,75,1998,26.905
2,flp,-1226,-70,1998,27.549
2,flp,-1191,-149,1998,27.227
2,flp,-1161,-8,1998,27.872

2,flp,-1130,119,1998,27.872
2,flp,-1130,220,1998,27.872
2,flp,-1157,272,1998,27.549
2,flp,-1209,268,1998,28.194
2,flp,-1370,161,1966,27.549
2,flp,-1464,118,1860,27.549
2,flp,-1547,82,1724,27.549
2,flp,-1636,60,1538,27.549
2,flp,-1723,59,1295,27.227
2,flp,-1742,108,788,27.872
2,flp,-1766,170,596,27.872
2,flp,-1762,240,450,27.227
2,flp,-1757,314,314,27.549
2,flp,-1802,381,157,27.549
2,flp,-1834,373,-23,27.872
2,flp,-1876,135,-432,28.194
2,flp,-1880,-22,-568,27.549
2,flp,-1840,-158,-758,27.549
2,flp,-1793,-220,-872,27.227
2,flp,-1725,-295,-932,27.549
2,flp,-1680,-320,-1122,27.227
2,flp,-1635,-314,-1109,27.549
2,flp,-1629,-234,-1100,27.549
2,flp,-1658,-115,-1224,27.227
2,flp,-1681,12,-1474,27.549

2,flp,-1634,165,-1997,26.905
2,flp,-1598,203,-1997,27.549
2,flp,-1507,207,-1997,27.227
2,flp,-1328,155,-1997,27.549
2,flp,-1137,64,-1997,27.872
2,flp,-914,-67,-1997,27.227
2,flp,-771,-138,-1997,27.872
2,flp,-730,-201,-1997,27.227
2,flp,-706,-265,-1997,28.194
2,flp,-644,-314,-1997,27.549
2,flp,-557,-292,-1997,27.227
2,flp,-479,-84,-1997,27.549
2,flp,-517,0,-1997,27.549

2,flp,-574,33,-1997,26.582
2,flp,-591,-25,-1997,27.549
2,flp,-573,-151,-1988,27.549
2,flp,-489,-316,-1880,27.227
2,flp,-477,-266,-1848,27.872
2,flp,-473,-166,-1853,27.549
2,flp,-448,-77,-1854,27.872
2,flp,-459,19,-1845,27.872
2,flp,-505,127,-1811,27.549
2,flp,-640,221,-1721,27.227
2,flp,-727,178,-1625,27.227
2,flp,-823,123,-1502,27.872
2,flp,-918,86,-1327,26.905
2,flp,-1024,104,-1114,27.549
2,flp,-1197,128,-762,27.549
2,flp,-1260,70,-643,27.549
2,flp,-1320,-21,-555,27.227
2,flp,-1356,-131,-441,28.194
2,flp,-1377,-223,-328,27.549
2,flp,-1431,-297,-17,27.549
2,flp,-1424,-284,175,27.227
2,flp,-1390,-236,325,27.872
2,flp,-1352,-189,461,27.549
2,flp,-1276,-150,594,27.872
2,flp,-1193,-99,783,26.905
2,flp,-1096,71,882,27.549
2,flp,-1035,143,994,27.227
2,flp,-981,230,1139,27.549
2,flp,-917,330,1306,27.549
2,flp,-868,423,1449,27.227
>Please insert activity you are going to perform:
>Acquisition of [flp] letter
3,flp,160,557,1040,27.227
3,flp,172,562,1023,27.227
3,flp,184,578,1014,26.905
3,flp,199,620,1026,27.227
3,flp,203,667,1094,27.549
3,flp,165,791,1179,27.549
3,flp,116,846,1284,27.227
3,flp,26,860,1437,27.549
3,flp,-52,818,1644,26.905
3,flp,-148,738,1888,27.227
3,flp,-404,608,1998,27.227
3,flp,-559,527,1998,27.227
3,flp,-675,442,1998,27.227
3,flp,-738,304,1998,27.227
3,flp,-785,170,1998,27.549
3,flp,-918,163,1998,26.582
3,flp,-1002,244,1998,26.905
3,flp,-1066,312,1998,26.905
3,flp,-1108,373,1957,26.905
3,flp,-1144,425,1761,27.227
3,flp,-1245,513,1308,27.227
3,flp,-1278,545,1074,27.227
3,flp,-1294,593,908,26.905
3,flp,-1290,679,779,27.227
3,flp,-1321,758,710,27.227
3,flp,-1397,747,674,27.227
3,flp,-1550,407,506,27.227
3,flp,-1615,193,374,26.582
3,flp,-1545,-1,278,27.872
3,flp,-1490,-87,168,27.227
3,flp,-1486,-79,121,27.227
3,flp,-1428,28,31,27.227

3,flp,-1450,110,-52,26.905
3,flp,-1559,-53,-86,27.227
3,flp,-1340,-162,-471,27.227
3,flp,-1372,-187,-485,27.549
3,flp,-1406,-254,-770,27.227
3,flp,-1379,-266,-964,26.905
3,flp,-1393,-174,-1136,27.227
3,flp,-1426,-47,-1384,26.260
3,flp,-1321,44,-1848,27.227
3,flp,-1159,138,-1997,27.549
3,flp,-801,365,-1997,26.905
3,flp,-708,373,-1997,27.227
3,flp,-714,339,-1997,27.227
3,flp,-764,204,-1997,27.227
3,flp,-748,-46,-1997,27.227
3,flp,-586,-387,-1997,26.905
3,flp,-467,-442,-1997,26.905
3,flp,-405,-437,-1997,27.227
3,flp,-414,-424,-1997,27.549
3,flp,-507,-456,-1997,27.227
3,flp,-697,-585,-1997,27.227
3,flp,-662,-658,-1997,26.905
3,flp,-620,-630,-1941,26.905
3,flp,-584,-537,-1948,27.549
3,flp,-529,-435,-1997,26.905
3,flp,-493,-292,-1997,27.227
3,flp,-683,50,-1997,27.549

3,flp,-900,119,-1997,27.549
3,flp,-1143,90,-1997,27.227
3,flp,-1429,-28,-1996,26.905
3,flp,-1711,-201,-1860,27.227
3,flp,-1998,-780,-1106,26.260
3,flp,-1998,-938,-561,26.905
3,flp,-1998,-940,-35,26.905
3,flp,-1997,-783,324,27.227
3,flp,-1838,-436,450,27.227
3,flp,-1594,452,281,27.227
3,flp,-1321,727,86,26.905
3,flp,-1298,983,-181,26.905
3,flp,-1341,1086,-354,27.227
3,flp,-1441,1076,-504,26.582
3,flp,-1669,1000,-601,26.582
3,flp,-1998,603,60,27.227

3,flp,-1998,461,648,27.227

3,flp,-1998,499,1165,27.549
3,flp,-1998,588,1632,27.227
3,flp,-1998,622,1971,26.260
3,flp,-1998,498,1998,27.549
3,flp,-1998,449,1998,26.905
3,flp,-1998,288,1998,27.549
3,flp,-1942,42,1998,27.227
3,flp,-1778,-194,1998,26.905
3,flp,-1667,-359,1998,26.905
3,flp,-1601,-339,1998,26.905
3,flp,-1506,-328,1998,27.227
3,flp,-1430,-304,1998,27.227
3,flp,-1396,-221,1998,26.905
3,flp,-1393,-97,1998,27.549
3,flp,-1428,119,1998,27.227
3,flp,-1450,196,1998,27.227
3,flp,-1479,272,1998,27.227
3,flp,-1520,316,1998,27.549
3,flp,-1569,354,1998,27.227
3,flp,-1781,472,1998,26.905
3,flp,-1864,495,1982,27.227
3,flp,-1944,487,1822,27.227
3,flp,-1998,449,1610,27.227
3,flp,-1998,421,1346,26.905
3,flp,-1998,616,736,27.227
3,flp,-1998,719,698,27.227
3,flp,-1998,795,502,27.227
3,flp,-1998,846,229,27.549
3,flp,-1998,898,58,27.549
3,flp,-1998,832,-67,27.227
3,flp,-1998,418,-387,26.905
3,flp,-1998,195,-503,27.227
3,flp,-1998,-10,-535,26.905
3,flp,-1998,-178,-596,27.549
3,flp,-1998,-364,-776,27.227
3,flp,-1952,-761,-979,27.227
3,flp,-1855,-945,-1235,26.905
3,flp,-1740,-1136,-1552,27.227
3,flp,-1480,-1347,-1764,26.905
3,flp,-1180,-1461,-1766,26.905
3,flp,-878,-866,-1289,27.549

3,flp,-893,-174,-993,27.227

3,flp,-1012,596,-631,27.227

3,flp,-1243,1200,-525,27.549

3,flp,-1507,1487,-999,27.227

3,flp,-1774,1394,-1997,26.582
3,flp,-1998,264,-1997,27.227
3,flp,-1944,-401,-1997,27.227
3,flp,-1363,-831,-1997,26.905
3,flp,-907,-928,-1997,27.549
3,flp,-809,-751,-1997,26.905
3,flp,-1202,-348,-1997,27.227
3,flp,-1288,-268,-1997,27.549
3,flp,-1225,-235,-1864,26.260
3,flp,-1064,-312,-1597,27.549
3,flp,-898,-279,-1738,26.582
3,flp,-823,-208,-1997,26.905
3,flp,-786,-142,-1997,26.582
3,flp,-790,-55,-1997,27.227
3,flp,-872,62,-1997,26.582
3,flp,-1036,169,-1997,27.549
3,flp,-1516,310,-1997,27.549
3,flp,-1800,329,-1997,26.905
3,flp,-1991,250,-1988,26.905
3,flp,-1998,57,-1735,26.905
3,flp,-1998,-200,-1318,27.549
3,flp,-1998,-410,-854,26.905
3,flp,-1998,-583,-167,27.549
3,flp,-1998,-547,-5,26.260

3,flp,-1998,-390,138,26.582
3,flp,-1998,-111,183,26.905
3,flp,-1968,212,165,26.905
3,flp,-1853,520,100,27.549
3,flp,-1881,489,107,27.872
3,flp,-1910,383,148,26.905
3,flp,-1972,245,229,27.227
3,flp,-1998,89,385,26.905
3,flp,-1998,-116,836,27.872
3,flp,-1998,-79,1100,26.582
3,flp,-1998,21,1411,27.227
3,flp,-1998,129,1794,26.905
3,flp,-1998,231,1998,27.549
3,flp,-1977,276,1998,27.549
3,flp,-1709,145,1998,26.905
3,flp,-1605,41,1998,27.227
3,flp,-1554,-97,1998,27.549
3,flp,-1552,-239,1998,27.227
3,flp,-1554,-388,1899,27.227
3,flp,-1579,-526,1620,26.905
3,flp,-1627,-500,1732,26.905
3,flp,-1661,-439,1940,27.227
3,flp,-1707,-384,1998,27.227
3,flp,-1742,-327,1998,27.227
3,flp,-1746,-192,1998,26.582
3,flp,-1780,-92,1998,27.227
3,flp,-1844,59,1998,26.260
3,flp,-1912,218,1998,26.260
3,flp,-1984,344,1998,26.905
3,flp,-1998,428,1998,26.582
3,flp,-1998,537,1558,26.905
3,flp,-1998,503,1251,27.227
3,flp,-1998,468,987,27.549
3,flp,-1998,447,711,26.905
3,flp,-1998,430,430,27.227
3,flp,-1998,328,-68,26.582
3,flp,-1998,260,-375,27.227
3,flp,-1998,240,-607,27.549
3,flp,-1998,190,-794,27.227
3,flp,-1995,80,-886,27.227
3,flp,-1763,-112,-1049,27.227
3,flp,-1659,-190,-1148,27.227
3,flp,-1539,-314,-1284,27.549
3,flp,-1401,-434,-1413,27.227
3,flp,-1236,-526,-1507,26.260
3,flp,-1082,-565,-1567,26.582
3,flp,-790,-565,-1605,27.549
3,flp,-738,-435,-1513,26.582
3,flp,-688,-404,-1499,27.227
3,flp,-487,-293,-1439,27.227
3,flp,-373,-126,-1363,27.227
3,flp,-542,294,-1391,26.582
3,flp,-688,424,-1614,27.549
3,flp,-819,440,-1935,27.549
3,flp,-897,399,-1997,26.905
>Please insert activity you are going to perform:
>Acquisition of [flp] letter
4,flp,649,440,610,26.905

4,flp,652,439,599,27.227

4,flp,644,445,600,26.905

4,flp,635,454,619,26.582

4,flp,636,455,670,27.227

4,flp,709,458,709,26.905

4,flp,778,479,662,26.905

4,flp,845,470,614,27.227

4,flp,946,454,593,27.227

4,flp,1072,521,608,26.905

4,flp,1197,608,620,26.905

4,flp,1366,625,610,26.582

4,flp,1403,683,622,26.260

4,flp,1386,756,676,27.227

4,flp,1325,841,777,27.227

4,flp,1186,971,926,26.582

4,flp,790,1209,1387,27.227
4,flp,626,1124,1585,27.227
4,flp,475,970,1717,27.227
4,flp,335,823,1800,25.938
4,flp,206,694,1837,27.227
4,flp,1,511,1746,27.227

4,flp,-109,369,1650,26.582
4,flp,-172,216,1600,27.227
4,flp,-199,131,1574,26.582
4,flp,-233,102,1517,27.227
4,flp,-280,90,1417,27.227
4,flp,-384,-121,1222,26.260
4,flp,-440,-361,1171,26.582
4,flp,-520,-589,1157,26.582
4,flp,-617,-725,1311,26.582
4,flp,-712,-463,1278,26.582
4,flp,-831,-298,897,26.582
4,flp,-820,-268,674,25.938
4,flp,-858,-258,440,26.260
4,flp,-861,-269,133,26.582
4,flp,-867,-62,-130,26.905
4,flp,-767,234,-279,27.227
4,flp,-722,193,-349,27.227
4,flp,-755,47,-517,26.582
4,flp,-834,-30,-670,26.905
4,flp,-931,57,-795,26.260
4,flp,-943,374,-900,26.905
4,flp,-623,969,-1306,27.227
4,flp,-335,1024,-1643,26.905
4,flp,-26,903,-1968,26.905

4,flp,95,731,-1997,26.582

4,flp,190,740,-1997,27.549

4,flp,239,470,-1997,27.549

4,flp,225,282,-1986,26.905

4,flp,235,327,-1956,27.227

4,flp,211,290,-1993,26.582

4,flp,214,297,-1980,27.227

4,flp,256,300,-1993,25.938

4,flp,232,442,-1997,26.582

4,flp,323,621,-1997,26.905

4,flp,416,691,-1997,27.549

4,flp,495,701,-1997,26.905

4,flp,546,682,-1997,27.227

4,flp,494,877,-1997,27.227

4,flp,429,943,-1997,26.905

4,flp,254,850,-1997,26.582

4,flp,62,724,-1997,27.227

4,flp,-88,683,-1997,27.227

4,flp,-426,859,-1944,26.582
4,flp,-498,953,-1678,26.260
4,flp,-468,945,-1498,26.905
4,flp,-489,849,-1502,26.582
4,flp,-572,704,-1560,26.582
4,flp,-736,576,-1590,27.227
4,flp,-1272,727,-1537,26.905
4,flp,-1369,901,-1034,26.905
4,flp,-1275,877,-523,25.938
4,flp,-1108,808,-306,26.905
4,flp,-1044,725,-341,26.905
4,flp,-1195,530,-376,26.582
4,flp,-1256,238,-332,26.260
4,flp,-1434,75,-312,26.905
4,flp,-1625,-21,-31,26.905
4,flp,-1710,-63,438,26.260
4,flp,-1609,123,1269,27.227
4,flp,-1641,193,1407,26.905
4,flp,-1666,-6,1588,26.582
4,flp,-1691,-321,1913,26.582
4,flp,-1628,-624,1998,26.905
4,flp,-1471,-871,1998,26.582
4,flp,-1166,-942,1998,27.227
4,flp,-1190,-973,1998,26.582
4,flp,-1273,-1175,1998,26.582
4,flp,-1257,-1401,1998,27.227
4,flp,-1114,-1361,1998,26.905
4,flp,-899,-189,1998,26.905

4,flp,-826,504,1998,26.905

4,flp,-781,1011,1998,26.905

4,flp,-771,1238,1998,27.227

4,flp,-794,1207,1998,26.905

4,flp,-965,873,1998,25.938

4,flp,-1080,715,1917,26.905

4,flp,-1213,665,1620,27.227

4,flp,-1326,708,1220,27.227

4,flp,-1321,816,716,27.227

4,flp,-1270,869,243,26.905

4,flp,-1179,458,-172,26.582

4,flp,-1292,93,-143,26.582

4,flp,-1448,-313,-125,27.227
4,flp,-1579,-588,-296,26.582
4,flp,-1677,-582,-609,26.905
4,flp,-1730,-241,-986,26.582
4,flp,-1710,-103,-1061,26.905
4,flp,-1566,-70,-1219,25.938
4,flp,-1410,-285,-1379,27.227
4,flp,-1231,-641,-1610,26.582
4,flp,-1009,-1014,-1990,26.582
4,flp,-850,-887,-1997,26.905

4,flp,-770,-653,-1970,26.260

4,flp,-705,-264,-1839,26.905

4,flp,-557,196,-1829,26.582

4,flp,-340,474,-1955,27.227

4,flp,14,582,-1997,26.905


4,flp,135,597,-1997,26.582

4,flp,172,631,-1997,26.905

4,flp,135,549,-1997,26.582

4,flp,27,360,-1997,26.582

4,flp,-124,-2,-1997,27.227

4,flp,-211,-184,-1997,26.905

4,flp,-228,-277,-1997,27.227

4,flp,-212,-254,-1997,25.938

4,flp,-189,-100,-1997,27.227

4,flp,0,4,-1997,26.905
227

4,flp,117,26,-1997,26.582


4,flp,163,154,-1997,26.905


4,flp,142,357,-1997,26.582


4,flp,1,538,-1997,27.227



4,flp,-66,543,-1997,25.938


4,flp,-332,661,-1997,25.938

4,flp,-576,652,-1997,26.582

4,flp,-830,691,-1898,26.260

4,flp,-931,684,-1607,26.905

4,flp,-1104,596,-1291,26.582

4,flp,-1115,362,-598,27.227

4,flp,-963,191,-395,27.227

4,flp,-941,184,-361,26.582

4,flp,-830,285,-402,26.260

4,flp,-677,329,-297,26.582

4,flp,-444,576,-176,27.227

4,flp,-394,361,-152,26.582

4,flp,-384,91,-231,25.938

4,flp,-491,-207,-285,25.938

4,flp,-603,-526,-275,26.582

4,flp,-697,-658,-154,26.582

4,flp,-822,-234,282,26.905

4,flp,-891,5,504,26.582


4,flp,-938,163,749,27.227

4,flp,-958,165,1019,26.905

4,flp,-1015,256,1272,26.582

4,flp,-1047,232,1848,26.905

4,flp,-988,78,1998,26.582


4,flp,-975,-45,1998,27.227

4,flp,-928,-178,1998,26.905

4,flp,-783,-230,1998,26.905

4,flp,-435,173,1961,27.549

