1,und,767,-118,229
1,und,920,-312,48
1,und,978,-250,-148
1,und,1052,43,-358
1,und,1052,432,-299
1,und,1042,563,185
1,und,1131,-46,1085
1,und,1221,-326,960
1,und,1324,-303,559
1,und,1524,-44,56
1,und,1644,113,-233
1,und,1713,-26,109
1,und,1681,-113,309
1,und,1623,-78,388
1,und,1546,26,382
1,und,1494,143,440
1,und,1532,195,729
1,und,1772,-78,1266
1,und,1864,-146,1169
1,und,1888,-69,889
1,und,1901,43,585
1,und,1977,81,389
1,und,1995,-4,526
1,und,1995,26,710
1,und,1995,88,883
1,und,1994,139,963
1,und,1964,137,929
1,und,1918,69,771
1,und,1869,-138,393
1,und,1825,-193,294
1,und,1775,-196,244
1,und,1707,-121,198
1,und,1612,37,142
1,und,1468,332,65
1,und,1412,372,25
1,und,1298,355,36
2,und,854,-31,500
2,und,859,-26,472
2,und,864,-21,453
2,und,894,-61,480
2,und,902,-63,519
2,und,911,-58,548
2,und,928,-62,561
2,und,946,-53,568
2,und,1017,45,570
2,und,1091,88,550
2,und,1183,172,549
2,und,1271,304,562
2,und,1349,457,631
2,und,1440,551,807
2,und,1652,326,1221
2,und,1784,69,1350
2,und,1894,-155,1439
2,und,1969,-322,1436
2,und,1960,-358,1317
2,und,1817,-206,990
2,und,1698,-124,859
2,und,1622,-8,616
2,und,1500,102,499
2,und,1367,134,451
2,und,1255,125,365
2,und,1071,162,48
2,und,1030,198,-23
2,und,1018,65,16
2,und,1053,-318,200
2,und,1006,-589,383
2,und,851,-559,360
2,und,601,-6,126
2,und,516,210,22
2,und,460,354,35
2,und,421,298,135
2,und,383,147,167
2,und,315,79,223
2,und,203,-199,145
2,und,391,-78,12
2,und,172,-70,418
2,und,107,109,769
2,und,266,336,385
2,und,329,-240,15
2,und,353,-134,169
2,und,318,-1,198
2,und,272,-52,278
2,und,285,-149,394
2,und,223,-204,440
2,und,153,-134,430
2,und,98,-5,435
2,und,70,82,367
2,und,64,49,264
2,und,116,23,51
2,und,68,-56,188
2,und,71,64,207
2,und,95,146,66
2,und,103,244,-38
2,und,63,331,-3
2,und,100,254,33
2,und,88,91,184
2,und,102,6,294
2,und,155,-64,249
2,und,260,-69,82
2,und,333,-76,-111
2,und,392,41,-254
2,und,391,135,-204
2,und,363,116,-139
2,und,390,7,-61
2,und,500,-122,91
2,und,606,0,365
2,und,608,275,360
2,und,648,496,382
2,und,706,427,411
2,und,800,161,372
2,und,961,-83,357
2,und,1209,-492,384
2,und,1348,-595,280
2,und,1404,-383,12
2,und,1408,116,-160
2,und,1419,388,-126
2,und,1544,50,443
2,und,1613,-174,973
2,und,1697,-313,1320
2,und,1820,-381,1380
2,und,1895,-272,1255
2,und,1856,-48,1169
2,und,1832,314,1041
2,und,1892,455,1055
2,und,1970,420,1248
2,und,1995,264,1500
2,und,1995,150,1717
2,und,1995,115,1875
2,und,1995,-105,1806
2,und,1995,-195,1646
2,und,1995,-206,1424
2,und,1995,-177,1172
2,und,1995,-216,946
2,und,1995,-239,450
2,und,1973,-90,327
2,und,1835,187,433
2,und,1664,343,623
2,und,1516,444,836
2,und,1400,490,926
2,und,1257,318,517
2,und,1218,52,269
2,und,1231,-293,106
2,und,1254,-572,62
2,und,1230,-647,15
2,und,1077,-299,-115
2,und,963,-88,-93
2,und,761,108,51
2,und,600,228,177
2,und,499,255,208
2,und,416,197,139
2,und,372,-106,-168
2,und,326,-175,-280
2,und,262,-150,-321
2,und,173,-49,-268
2,und,79,75,-177
2,und,-53,239,-99
2,und,-78,277,-127
2,und,-72,256,-164
2,und,-47,146,-179
2,und,-25,-5,-149
2,und,-2,-152,-51
2,und,-61,-182,138
2,und,-102,-98,196
2,und,-130,-34,198
2,und,-165,47,154
2,und,-184,124,146
2,und,-175,133,167
2,und,-152,85,195
2,und,-103,-2,183
2,und,-64,-60,129
2,und,-27,-85,76
2,und,-6,-110,7
2,und,47,-164,-128
2,und,68,-173,-161
2,und,114,-227,-210
2,und,152,-231,-204
2,und,132,-71,-52
2,und,33,294,425
2,und,73,245,605
2,und,194,22,540
2,und,380,-79,280
2,und,545,-41,-66
2,und,680,14,-283
2,und,762,253,27
2,und,732,255,535
2,und,779,164,1034
2,und,925,103,1320
2,und,1155,-62,1275
2,und,1392,-328,840
2,und,1743,-586,93
2,und,1766,-595,-48
2,und,1713,-447,-12
2,und,1691,-272,33
2,und,1733,-192,-46
2,und,1771,7,-179
2,und,1765,21,70
2,und,1693,-55,600
2,und,1655,-75,1235
2,und,1663,-71,1764
2,und,1732,-43,1883
2,und,1994,113,853
2,und,1995,186,605
2,und,1995,161,769
2,und,1995,22,1114
2,und,1995,-17,1499
2,und,1995,11,1951
2,und,1995,10,1848
2,und,1995,8,1589
2,und,1995,-19,1316
2,und,1994,-100,1126
2,und,1979,-173,980
2,und,1869,-63,656
2,und,1781,67,590
2,und,1656,217,649
2,und,1510,321,710
2,und,1351,360,687
2,und,1141,323,354
2,und,1091,139,182
2,und,1135,-187,101
2,und,1226,-563,103
2,und,1211,-780,96
2,und,1098,-764,56
2,und,901,-49,-140
2,und,806,412,-210
2,und,686,645,-175
2,und,656,571,-220
2,und,661,380,-245
2,und,619,-23,-294
2,und,578,-105,-247
2,und,530,-152,-177
2,und,474,-172,-76
2,und,403,-165,35
2,und,347,-87,129
2,und,162,121,275
2,und,126,169,231
2,und,112,130,137
2,und,101,22,58
2,und,90,-64,0
2,und,85,-130,0
2,und,53,-200,183
2,und,27,-148,265
2,und,-22,-36,319
2,und,-67,82,312
2,und,-80,174,245
2,und,-110,181,137
2,und,-95,106,82
2,und,-56,19,44
2,und,-26,-64,8
2,und,-5,-62,5
2,und,24,-21,27
2,und,58,23,-56
2,und,73,79,-144
2,und,62,109,-187
2,und,44,78,-161
2,und,18,133,-54
2,und,110,66,139
2,und,230,-96,71
2,und,372,-211,-120
2,und,474,-272,-268
2,und,494,-262,-261
2,und,464,-153,-198
2,und,471,202,-49
2,und,529,327,79
2,und,652,318,207
2,und,792,104,245
2,und,957,-153,221
2,und,1164,-263,128
2,und,1195,-117,157
2,und,1258,24,384
2,und,1335,-53,578
2,und,1492,-289,575
2,und,1704,-578,344
2,und,1841,-811,-206
2,und,1733,-614,-84
2,und,1568,-299,272
2,und,1417,4,701
2,und,1348,222,1117
2,und,1553,11,1380
2,und,1707,-298,1033
2,und,1793,-305,694
2,und,1797,-140,572
2,und,1788,92,702
2,und,1775,189,1035
2,und,1843,151,1563
2,und,1908,199,1527
2,und,1932,265,1518
2,und,1959,184,1559
2,und,1987,-34,1569
2,und,1995,-197,1471
2,und,1995,-249,1316
2,und,1963,-184,1309
2,und,1891,-122,1214
2,und,1831,-76,1020
2,und,1750,0,826
2,und,1624,252,549
2,und,1587,369,419
2,und,1518,510,329
2,und,1440,541,346
2,und,1409,345,448
2,und,1374,-13,565
2,und,1347,-526,532
2,und,1283,-552,454
2,und,1177,-392,439
2,und,1038,-181,477
2,und,880,-30,524
2,und,685,128,462
2,und,617,119,344
2,und,569,73,226
2,und,546,46,74
2,und,520,58,-63
2,und,483,68,-117
2,und,433,-90,-150
2,und,398,-186,-170
2,und,344,-227,-181
2,und,267,-167,-173
2,und,182,-17,-78
2,und,11,166,183
2,und,-37,221,273
2,und,-69,236,335
2,und,-78,214,323
2,und,-50,157,241
2,und,-12,85,170
2,und,46,-19,205
2,und,63,-64,214
2,und,55,-90,192
2,und,49,-89,125
2,und,39,-79,31
2,und,26,-28,-42
2,und,34,8,-108
2,und,58,-22,-121
2,und,82,-26,-116
2,und,118,-71,-81
2,und,164,-180,-54
2,und,134,-203,-132
2,und,104,6,-122
2,und,46,244,-11
3,und,837,7,530
3,und,841,5,525
3,und,842,11,524
3,und,842,20,528
3,und,846,29,545
3,und,847,33,554
3,und,845,48,555
3,und,849,66,560
3,und,861,78,557
3,und,874,95,557
3,und,909,117,570
3,und,943,124,570
3,und,984,138,561
3,und,1042,159,531
3,und,1103,207,577
3,und,1313,233,750
3,und,1490,216,870
3,und,1654,215,1035
3,und,1828,211,1204
3,und,1975,171,1318
3,und,1995,54,1381
3,und,1995,-253,1365
3,und,1995,-275,1343
3,und,1917,-169,1308
3,und,1667,0,1313
3,und,1440,101,1236
3,und,1166,123,664
3,und,1073,153,432
3,und,1017,187,179
3,und,971,221,43
3,und,894,258,-11
3,und,839,294,-70
3,und,753,199,3
3,und,768,155,-176
3,und,684,-15,8
3,und,794,-83,258
3,und,727,-124,310
3,und,776,-380,295
3,und,718,-502,148
3,und,634,-446,-39
3,und,609,-223,-185
3,und,517,-138,-236
3,und,408,-64,-291
3,und,332,126,181
3,und,416,163,492
3,und,381,127,543
3,und,518,103,222
3,und,609,-71,101
3,und,571,-370,342
3,und,376,-288,744
3,und,344,-135,600
3,und,358,-55,445
3,und,323,-51,500
3,und,272,-70,669
3,und,271,-152,615
3,und,289,-182,437
3,und,256,-135,362
3,und,208,-95,373
3,und,169,-105,379
3,und,134,-114,312
3,und,51,77,59
3,und,27,227,-62
3,und,-1,312,-199
3,und,-12,300,-340
3,und,-28,375,-372
3,und,-37,55,-253
3,und,-45,71,-263
3,und,2,81,-320
3,und,32,-19,-300
3,und,89,-80,-219
3,und,142,-17,-182
3,und,168,316,-248
3,und,127,387,-222
3,und,89,428,-116
3,und,57,437,145
3,und,69,348,384
3,und,268,185,397
3,und,368,138,237
3,und,436,29,169
3,und,542,-65,54
3,und,653,-119,-69
3,und,763,-183,-79
3,und,961,-128,270
3,und,1059,-247,424
3,und,1184,-381,353
3,und,1295,-316,175
3,und,1439,-109,216
3,und,1685,-167,964
3,und,1846,-434,1224
3,und,1990,-630,1154
3,und,1995,-536,859
3,und,1995,-184,583
3,und,1986,200,628
3,und,1995,308,1475
3,und,1995,44,1769
3,und,1995,-106,1696
3,und,1995,-15,1502
3,und,1995,65,1446
3,und,1995,105,1643
3,und,1995,-67,1801
3,und,1995,-206,1851
3,und,1995,-240,1695
3,und,1995,-224,1379
3,und,1995,-215,1096
3,und,1995,-153,897
3,und,1981,-14,852
3,und,1883,181,823
3,und,1745,385,875
3,und,1577,525,1012
3,und,1413,530,1092
3,und,1190,161,740
3,und,1170,-147,446
3,und,1192,-615,371
3,und,1202,-951,378
3,und,1099,-934,390
3,und,759,-487,366
3,und,530,-158,291
3,und,333,74,151
3,und,210,220,-50
3,und,160,286,-224
3,und,107,282,-338
3,und,8,93,-232
3,und,-20,-76,-114
3,und,-53,-162,15
3,und,-114,-120,117
3,und,-176,-12,130
3,und,-245,186,-13
3,und,-255,279,-102
3,und,-280,325,-108
3,und,-285,330,-69
3,und,-284,288,-40
3,und,-258,215,-33
3,und,-221,117,-47
3,und,-209,84,-71
3,und,-197,92,-85
3,und,-188,96,-94
3,und,-179,82,-117
3,und,-141,93,-124
3,und,-126,95,-100
3,und,-73,15,-107
3,und,-8,-118,-153
3,und,36,-211,-225
3,und,74,-209,-262
3,und,126,-166,-118
3,und,154,-192,51
3,und,176,-110,189
3,und,176,23,284
3,und,238,57,307
3,und,380,-79,-94
3,und,513,-33,-310
3,und,586,80,-376
3,und,613,182,-265
3,und,725,100,-59
3,und,826,-220,281
3,und,987,-414,640
3,und,1036,-235,505
3,und,1139,36,221
3,und,1271,254,66
3,und,1372,284,106
3,und,1380,12,349
3,und,1564,-412,714
3,und,1744,-491,687
3,und,1937,-459,634
3,und,1995,-479,540
3,und,1995,-470,462
3,und,1946,9,641
3,und,1847,81,1028
3,und,1850,126,1424
3,und,1938,149,1635
3,und,1995,108,1711
3,und,1995,12,1654
3,und,1995,-35,1374
3,und,1995,31,1308
3,und,1995,20,1294
3,und,1995,-52,1298
3,und,1995,-168,1276
3,und,1995,-322,1021
3,und,1995,-266,782
3,und,1946,-144,587
3,und,1841,-4,451
3,und,1724,147,374
3,und,1627,280,396
3,und,1387,260,850
3,und,1347,-17,1097
3,und,1310,-247,1144
3,und,1277,-306,971
3,und,1246,-218,666
3,und,1112,-8,190
3,und,1032,-36,41
3,und,963,-82,-5
3,und,888,-72,31
3,und,792,-10,123
3,und,706,19,216
3,und,603,-159,245
3,und,564,-228,154
3,und,529,-246,26
3,und,467,-221,-105
3,und,409,-152,-209
3,und,283,16,-217
3,und,187,50,-167
3,und,131,65,-99
3,und,106,77,-31
3,und,96,72,28
3,und,76,27,66
3,und,84,-84,55
3,und,73,-85,15
3,und,34,-30,-29
3,und,2,43,-61
3,und,-12,117,-74
3,und,-35,177,-57
3,und,-73,204,48
3,und,-68,183,104
3,und,-51,144,129
3,und,-47,129,140
3,und,-39,152,133
3,und,-50,187,87
3,und,-55,231,107
3,und,-60,247,132
3,und,-54,155,114
3,und,-27,3,-1
3,und,45,-132,-136
3,und,140,-250,-314
3,und,193,-279,-374
3,und,254,-245,-387
3,und,274,-209,-402
3,und,273,-80,-313
3,und,285,322,196
3,und,320,289,512
3,und,430,115,665
3,und,590,-118,489
3,und,775,-242,122
3,und,922,-245,-189
3,und,1008,27,9
3,und,998,152,408
3,und,1031,83,701
3,und,1143,-146,738
3,und,1298,-351,454
3,und,1554,-382,174
3,und,1599,-198,366
3,und,1636,-192,606
3,und,1718,-304,634
3,und,1792,-427,418
3,und,1810,-414,103
3,und,1740,84,231
3,und,1713,102,866
3,und,1745,23,1392
3,und,1806,2,1711
3,und,1913,45,1722
3,und,1995,142,1348
3,und,1995,119,1338
3,und,1995,123,1413
3,und,1995,120,1491
3,und,1995,80,1541
3,und,1995,52,1538
3,und,1976,-77,1191
3,und,1899,-93,1001
3,und,1801,-83,841
3,und,1686,2,761
3,und,1566,60,768
3,und,1498,-35,810
3,und,1510,-364,767
3,und,1511,-439,645
3,und,1488,-381,523
3,und,1439,-232,424
3,und,1368,-78,325
3,und,1236,158,129
3,und,1192,212,50
3,und,1159,224,-22
3,und,1141,216,-53
3,und,1116,166,-20
3,und,1085,89,81
3,und,1039,-94,427
3,und,988,-201,525
3,und,904,-238,497
3,und,839,-208,374
3,und,780,-147,186
3,und,688,-128,-142
3,und,618,-135,-180
3,und,519,-114,-138
3,und,425,-65,-48
3,und,324,-22,47
3,und,217,26,80
3,und,76,136,17
3,und,28,129,4
3,und,6,65,15
3,und,15,-43,51
3,und,0,-107,81
3,und,-58,-56,72
3,und,-80,-50,27
3,und,-96,-32,-51
3,und,-119,18,-114
3,und,-124,57,-133
3,und,-138,102,-110
3,und,-177,220,25
3,und,-172,235,110
3,und,-131,168,181
3,und,-49,0,204
3,und,4,-154,147
3,und,145,-152,-173
3,und,183,-50,-326
4,und,855,19,519
4,und,846,27,520
4,und,846,41,522
4,und,850,46,525
4,und,850,43,519
4,und,844,57,514
4,und,842,59,513
4,und,843,56,509
4,und,843,56,507
4,und,842,64,507
4,und,834,84,505
4,und,817,121,512
4,und,807,145,533
4,und,790,182,571
4,und,779,227,637
4,und,810,230,690
4,und,1021,72,654
4,und,1224,11,604
4,und,1431,-5,605
4,und,1609,4,690
4,und,1798,8,882
4,und,1975,82,1118
4,und,1995,78,1623
4,und,1995,-11,1748
4,und,1991,-131,1809
4,und,1929,-228,1764
4,und,1833,-277,1616
4,und,1645,-267,1086
4,und,1521,-221,806
4,und,1401,-155,551
4,und,1301,38,341
4,und,1217,-70,180
4,und,945,357,175
4,und,1024,419,-609
4,und,918,260,-448
4,und,901,163,-138
4,und,851,160,15
4,und,827,-8,132
4,und,776,-466,44
4,und,723,-427,-214
4,und,685,-295,-371
4,und,637,-191,-386
4,und,555,-94,-291
4,und,401,10,49
4,und,525,360,-216
4,und,660,482,-543
4,und,451,-207,-11
4,und,445,-548,491
4,und,471,-340,529
4,und,467,-414,714
4,und,479,-797,969
4,und,419,-1004,931
4,und,312,-862,680
4,und,233,-532,405
4,und,140,-198,233
4,und,-13,147,308
4,und,-98,268,395
4,und,-63,299,213
4,und,-48,337,95
4,und,-124,224,270
4,und,-58,132,76
4,und,-30,155,-128
4,und,-19,140,-224
4,und,15,245,-311
4,und,-6,291,-283
4,und,-24,284,-203
4,und,-8,139,-199
4,und,48,92,-298
4,und,96,71,-342
4,und,68,67,-299
4,und,68,146,-220
4,und,110,179,-5
4,und,168,-30,126
4,und,198,-22,212
4,und,196,92,261
4,und,236,179,281
4,und,280,237,314
4,und,301,166,511
4,und,298,161,531
4,und,369,60,464
4,und,557,-169,386
4,und,724,-255,351
4,und,753,-108,311
4,und,672,337,497
4,und,681,407,546
4,und,758,393,572
4,und,961,218,652
4,und,1253,-123,753
4,und,1883,-683,881
4,und,1995,-719,752
4,und,1995,-504,570
4,und,1964,-221,512
4,und,1957,-63,602
4,und,1989,-95,770
4,und,1995,-711,925
4,und,1995,-692,876
4,und,1988,-383,862
4,und,1917,-33,952
4,und,1906,123,1089
4,und,1990,-103,1188
4,und,1995,-264,1205
4,und,1995,-295,1144
4,und,1995,-204,1031
4,und,1995,-163,963
4,und,1995,-271,912
4,und,1995,-521,928
4,und,1995,-553,928
4,und,1976,-457,925
4,und,1856,-208,965
4,und,1700,96,1122
4,und,1458,253,1373
4,und,1419,155,1260
4,und,1439,7,982
4,und,1514,-307,704
4,und,1570,-538,465
4,und,1527,-527,283
4,und,1275,-148,538
4,und,1125,-89,729
4,und,992,-62,768
4,und,910,-33,702
4,und,854,-90,586
4,und,682,-127,399
4,und,620,-117,249
4,und,552,-82,94
4,und,519,-63,-50
4,und,512,-107,-217
4,und,483,-189,-390
4,und,432,-201,-618
4,und,373,-36,-566
4,und,321,112,-383
4,und,268,150,-133
4,und,203,146,162
4,und,61,142,590
4,und,15,117,547
4,und,-1,111,341
4,und,22,87,68
4,und,59,42,-153
4,und,74,-4,-288
4,und,56,-35,-299
4,und,43,-31,-193
4,und,3,-13,-45
4,und,-54,41,93
4,und,-104,113,187
4,und,-135,164,246
4,und,-100,79,193
4,und,-63,43,109
4,und,-20,-3,39
4,und,24,-62,-19
4,und,77,-85,-102
4,und,134,-56,-125
4,und,163,-155,-21
4,und,171,-206,93
4,und,194,-138,159
4,und,249,11,152
4,und,275,154,152
4,und,298,72,126
4,und,323,52,80
4,und,412,-37,32
4,und,560,-113,-43
4,und,672,-132,-100
4,und,790,34,-80
4,und,813,204,16
4,und,809,204,75
4,und,839,3,74
4,und,904,-141,47
4,und,978,-126,77
4,und,1265,-114,484
4,und,1345,-306,659
4,und,1392,-455,643
4,und,1457,-553,379
4,und,1510,-621,-42
4,und,1479,-322,-273
4,und,1476,-111,161
4,und,1445,-174,635
4,und,1425,-319,994
4,und,1487,-353,1222
4,und,1514,-317,1295
4,und,1531,-116,1039
4,und,1534,52,1060
4,und,1515,219,1266
4,und,1530,272,1565
4,und,1583,196,1837
4,und,1718,7,1821
4,und,1817,-47,1642
4,und,1901,-97,1446
4,und,1958,-104,1413
4,und,1966,-149,1473
4,und,1948,-215,1553
4,und,1913,-331,1467
4,und,1839,-302,1303
4,und,1757,-229,1150
4,und,1684,-194,1010
4,und,1617,-189,916
4,und,1467,-142,778
4,und,1380,-136,742
4,und,1303,-96,710
4,und,1241,102,667
4,und,1172,167,543
4,und,1088,301,423
4,und,1046,143,296
4,und,1111,-201,276
4,und,1132,-464,269
4,und,1121,-638,261
4,und,1088,-637,278
4,und,906,-242,323
4,und,803,-97,276
4,und,721,13,212
4,und,646,95,136
4,und,579,115,48
4,und,536,84,-33
4,und,517,66,-288
4,und,475,70,-387
4,und,426,71,-417
4,und,391,74,-398
4,und,370,53,-359
4,und,343,1,-185
4,und,246,-82,-75
4,und,200,-68,30
4,und,163,-43,127
4,und,116,-46,173
4,und,89,-26,127
4,und,62,156,11
4,und,32,230,32
4,und,40,233,58
4,und,36,191,88
4,und,48,128,89
4,und,86,86,119
4,und,138,-26,133
4,und,177,-39,120
4,und,196,-14,103
4,und,199,17,73
4,und,217,51,48
4,und,280,40,33
4,und,312,-42,39
4,und,380,-96,8
4,und,469,-147,-45
4,und,538,-203,-110
4,und,574,-238,-121
4,und,516,-169,47
4,und,498,-178,134
4,und,523,-235,155
4,und,581,-266,138
4,und,695,-198,46
4,und,754,104,-33
4,und,783,171,36
4,und,808,-16,156
4,und,810,-316,247
4,und,857,-482,254
4,und,960,-505,164
4,und,1047,-83,35
4,und,963,117,162
4,und,885,161,318
4,und,849,33,423
4,und,857,-162,486
4,und,879,-333,234
4,und,877,-231,14
4,und,856,-31,-106
4,und,832,150,-63
4,und,836,339,128
4,und,849,448,336
4,und,887,398,683
4,und,985,188,898
4,und,1162,-132,981
4,und,1335,-278,850
4,und,1420,-144,740
4,und,1416,100,800
4,und,1398,125,918
4,und,1397,78,1025
4,und,1452,-77,1059
4,und,1587,-109,934
4,und,1642,-232,998
4,und,1714,-249,1273
4,und,1746,-143,1297
4,und,1780,-77,1290
4,und,1844,-82,1280
4,und,1914,-197,1345
4,und,1968,-351,1442
4,und,1950,-329,1396
4,und,1915,-279,1369
4,und,1858,-223,1334
4,und,1777,-180,1290
4,und,1699,-129,1192
4,und,1529,112,943
4,und,1464,130,840
4,und,1387,68,889
4,und,1298,73,939
4,und,1182,113,947
4,und,977,196,758
4,und,919,292,587
4,und,884,343,406
4,und,898,221,280
4,und,938,-6,240
4,und,948,-145,203
4,und,907,-120,108
4,und,876,-3,52
4,und,839,66,24
4,und,806,75,12
4,und,765,58,18
4,und,779,-152,-5
4,und,761,-195,-43
5,rou,657,-435,596
5,rou,703,-409,568
5,rou,681,-386,553
5,rou,737,-378,584
5,rou,793,-319,612
5,rou,864,-236,637
5,rou,990,-123,671
5,rou,1074,-172,760
5,rou,1061,-273,919
5,rou,1022,-337,978
5,rou,958,-367,972
5,rou,783,-464,1016
5,rou,738,-518,1045
5,rou,727,-597,1049
5,rou,735,-728,1013
5,rou,729,-850,956
5,rou,714,-926,904
5,rou,718,-1113,878
5,rou,722,-1316,928
5,rou,705,-1483,945
5,rou,686,-1526,926
5,rou,604,-1529,909
5,rou,521,-1530,926
5,rou,522,-1609,900
5,rou,531,-1704,819
5,rou,519,-1753,688
5,rou,500,-1754,525
5,rou,452,-1687,431
